business_id,name,period_type,current_period,previous_period,rising_star_labels,current_review_count,current_avg_stars,current_rating_improvement,prior_review_count,prior_avg_stars,prior_rating_improvement,last_update_date
CEXx9C64BrMLCUHhau9DaQ,VCA A Plus Animal Hospital,YoY,2011-01-01,2010-01-01,"[""Rising Star 2010-2011""]",10,2.8,1.2999999999999998,2,1.5,null,2025-02-24
CFjQ7Rld0ddZFTi8Ryc5Kw,Guppy's Good Times,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",13,4.384615384615385,1.759615384615385,8,2.625,null,2025-02-24
CM5Dq-mKnZYdi9OlVluehA,ERA,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",13,4.461538461538462,1.194871794871795,15,3.2666666666666666,null,2025-02-24
CMovGmSWFCjhOBOYiymetg,Westside Cafe & Coffee Company,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",13,4.923076923076923,1.0480769230769234,16,3.875,null,2025-02-24
CVXPA2pB9YWJWwUGl_cECg,Sunshine Movers,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",11,4.2727272727272725,1.0419580419580416,13,3.230769230769231,null,2025-02-24
CbIn5Vaua0yoYjD4rt4ojQ,Peaches Skin Care,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",19,3.736842105263158,1.0225563909774436,7,2.7142857142857144,null,2025-02-24
CcUgFbaMhgoKJ1T42Pk9JQ,320 Market Café Swarthmore,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",11,3.909090909090909,1.051948051948052,14,2.857142857142857,null,2025-02-24
Ch2Hg3r6n3b5RLY9hmwrUQ,Craftsman Row Saloon,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",26,4.346153846153846,2.346153846153846,1,2,null,2025-02-24
CiYvbHvOlQFuF6d8yD3PDA,Dunedin Animal Medical Center & Pet Resort,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",12,3,1,4,2,null,2025-02-24
CidJUkKcmmCwy-X91lC3Tw,Bam Bam Truck,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",15,3.6,2.1,2,1.5,null,2025-02-24
Cp-xqpD0qY97LziqEUdJtw,the Alloy King of Prussia - a DoubleTree by Hilton,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",11,4.363636363636363,1.0303030303030298,6,3.3333333333333335,null,2025-02-24
CraVVOWt3BRFDC9T7aupAw,Logan's Roadhouse,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,2.7,1.1,10,1.6,null,2025-02-24
CsZJYRcHFzkhqGBBnoIKaA,Sue's Produce Market,YoY,2008-01-01,2007-01-01,"[""Rising Star 2007-2008""]",12,4.75,1.25,2,3.5,null,2025-02-24
CwL56LgcMz7Bvi4xODHVSw,La Arcada Bistro,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",24,4.458333333333333,1.083333333333333,24,3.375,null,2025-02-24
Cx01sqUSyXEAnYRMiplYdA,Roadside Bar & Grill,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",12,4.75,1.25,4,3.5,null,2025-02-24
D88TqtyrAajR6n7eX-JsKg,Serenity,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",15,4.4,1.4000000000000004,2,3,null,2025-02-24
DCeJCt69MiPfGb0Bmvb_Kg,Casa Mexico,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",10,4.9,1.9000000000000004,2,3,null,2025-02-24
DWGAjqjxTeQ6_z5PhiNyWQ,Absolute Dental,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",11,3.3636363636363638,1.5174825174825175,13,1.8461538461538463,null,2025-02-24
DX-i7boV3bLP5ktKU-FA-w,Best Western Royal Sun Inn & Suites,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",11,3.272727272727273,1.272727272727273,5,2,null,2025-02-24
DXDeGPiep7BxmwAXi8SFgw,Royal Buick GMC,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",10,4.7,1.3000000000000003,5,3.4,null,2025-02-24
DZj98YnVGUp4a_dM-66DEg,Rosati's Pizza,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",19,4.052631578947368,1.3859649122807016,18,2.6666666666666665,null,2025-02-24
D_EdhOOc87cmRx8M4kpGmw,JZ’s Fish Wing,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",10,4.2,1.8666666666666667,3,2.3333333333333335,null,2025-02-24
Ddg-J_j0YFErk7wpMtH_0A,Starbucks,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",13,3.3846153846153846,1.2846153846153845,10,2.1,null,2025-02-24
DzpaiMQnB_sNhZPrgdvKHg,Sushiya Express,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",25,4.28,1.0072727272727273,22,3.272727272727273,null,2025-02-24
E017jKWZcpaNlNF9Gp-Fuw,St Francis Pet Clinic,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",11,4.2727272727272725,1.2727272727272725,4,3,null,2025-02-24
E5FcXykvHP9geCmhxv8szA,Fran's Pub,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",17,3.588235294117647,1.6317135549872124,23,1.9565217391304348,null,2025-02-24
ERl6OCSEIFBOqfjai_jIUg,La Parrilla Suiza,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",13,3.4615384615384617,1.408906882591093,19,2.0526315789473686,null,2025-02-24
ERwH8HwVXOsMc8OJdrN3nA,bbq Chicken,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",12,4.666666666666667,1.0952380952380953,7,3.5714285714285716,null,2025-02-24
EddjpUcctITP3xuIGnv3zA,The Highlander Pub and Grill,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",14,3.0714285714285716,2.0714285714285716,4,1,null,2025-02-24
EgsjOdJcjl3Q-RgMiwQZXw,Costco,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",12,3.9166666666666665,1.0595238095238093,14,2.857142857142857,null,2025-02-24
ElaSvDEnNV0yfKkKzczLbw,Howl at the Moon Indianapolis,YoY,2012-01-01,2011-01-01,"[""Rising Star 2011-2012""]",15,3.2666666666666666,1.4333333333333333,6,1.8333333333333333,null,2025-02-24
Em0k3l76cFj-A0tqJbkWtQ,Koreana,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",15,4.133333333333334,1.042424242424243,11,3.090909090909091,null,2025-02-24
EtbukcoR6QW6_5fEeFcVoQ,Melville Winery,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",12,4.5,1.1666666666666665,18,3.3333333333333335,null,2025-02-24
EzhRlsTdACV60rOgrGYyqA,IHOP,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",14,4.142857142857143,1.1428571428571432,14,3,null,2025-02-24
F0AAzMdhv2RyjwHVned5bQ,Hendel's,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",13,4.6923076923076925,1.025641025641026,6,3.6666666666666665,null,2025-02-24
F0n-lzB9vqRLdH5Ihcs1Ag,Wasabi Reno,YoY,2012-01-01,2011-01-01,"[""Rising Star 2011-2012""]",13,3.6923076923076925,1.1133603238866399,19,2.5789473684210527,null,2025-02-24
F40eTD3J14SUJpyog5G2Ug,A-1 Express Airport Parking,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",34,4.352941176470588,1.3529411764705879,10,3,null,2025-02-24
F7YS-l6nPkuFMD5nO_QIow,Fito's Taco Shop,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",14,4.214285714285714,1.2142857142857144,4,3,null,2025-02-24
FC02NRphyMBrYiyoy4PAMQ,Brooklyn Brothers Pizza,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",22,4.545454545454546,1.145454545454546,25,3.4,null,2025-02-24
FNQQdeY-IJFJaMvDvkdntg,CarVision,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",14,2,1,3,1,null,2025-02-24
FQIbJvN9qnTn_vTpca037w,Siam Pad Thai,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",20,4.25,1.1071428571428572,14,3.142857142857143,null,2025-02-24
FTnY5qY1ftgODV0gGYbI6w,Tampa Pizza Company,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",66,3.787878787878788,1.1671891327063744,29,2.6206896551724137,null,2025-02-24
FZcTRD50RkO3JK_lZB9GfQ,Local Honey,YoY,2011-01-01,2010-01-01,"[""Rising Star 2010-2011""]",11,4.181818181818182,2.1818181818181817,1,2,null,2025-02-24
FeoYQlhFe1l25mlxjO8Nxg,Café Yumm!,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",19,4.368421052631579,1.2573099415204676,9,3.111111111111111,null,2025-02-24
FlnE3kQ_gvFfI4RrF0WPug,American Signature Furniture,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",18,4,2.333333333333333,3,1.6666666666666667,null,2025-02-24
FygWE7b7ZN7JKKxbqKtMZw,Lemongrass Thai,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",13,4.538461538461538,1.2051282051282048,6,3.3333333333333335,null,2025-02-24
G-p4c4MRyLRXi4D4XEKFLg,Nevada Steak,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",13,4.230769230769231,1.2307692307692308,12,3,null,2025-02-24
GFwAIe81vL10GIU48NSyuQ,Ocean Honda,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",18,4.166666666666667,2.166666666666667,11,2,null,2025-02-24
GQS7buzEXm5hUqvvXy3NyA,Roto-Rooter Plumbing & Water Cleanup,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",23,4.260869565217392,1.2608695652173916,2,3,null,2025-02-24
GSOu9eugfZRtCndhMSEiNQ,Best Western Plus Santa Barbara,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",23,4.217391304347826,1.37123745819398,13,2.8461538461538463,null,2025-02-24
GSPwnMk0_NakDOVXTjUufQ,Old Pueblo Harley-Davidson,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",10,3.9,2.9,2,1,null,2025-02-24
GUzVgl-dYDyvCULv2CrZEA,Aux Petits Delices,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",20,3.85,2.3045454545454547,11,1.5454545454545454,null,2025-02-24
GZhMnIPBKwLtBgtvZ2_3BQ,Bangz Salon,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",11,5,1,8,4,null,2025-02-24
Gay6ZhRBF8SNF5YudevDoQ,Brown Betty Dessert Boutique,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",13,4.384615384615385,1.111888111888112,11,3.272727272727273,null,2025-02-24
Ge00ikbJsoSxuo8AcDCgOQ,Acropolis Greek Taverna,YoY,2009-01-01,2008-01-01,"[""Rising Star 2008-2009""]",11,3.8181818181818183,1.1515151515151518,3,2.6666666666666665,null,2025-02-24
Gkq-fh0MQzi9BoccZmI0Iw,RCI,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",10,2.1,1.1,7,1,null,2025-02-24
GlYN-RJyL_YwxIqsSDo1ag,Mother Hubbard's Café,YoY,2011-01-01,2010-01-01,"[""Rising Star 2010-2011""]",16,4.4375,1.4375,1,3,null,2025-02-24
GnKtYBofkhA3ZmUBJPS-7w,Joes Diner,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",20,2.95,1.0166666666666668,15,1.9333333333333333,null,2025-02-24
H-aGBiY6wjLAppMcAk9Qrw,Marquise Cafe,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",15,4.8,1.1333333333333333,3,3.6666666666666665,null,2025-02-24
HG65cexT3IPHm7j_LDQXgQ,PJ Whelihan's Pub + Restaurant - Downingtown,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",22,2.8181818181818183,1.0000000000000002,11,1.8181818181818181,null,2025-02-24
HKbKI4wIj1wN0bu9mZah9A,Luxe Mani Pedi,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",20,3.25,2.25,1,1,null,2025-02-24
HKdjDm9Ecimp4NIsPsy6bw,Plum Tomato,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",15,4.533333333333333,1.0888888888888886,18,3.4444444444444446,null,2025-02-24
HNg08FQ13tx8S5actkyJog,Fry's Food Stores - Marana,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",15,3.7333333333333334,1.5904761904761906,7,2.142857142857143,null,2025-02-24
HOgRUe5wU-y-OrOHsk0GTQ,AMC 309 Cinema 9,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",56,2.9464285714285716,1.1130952380952384,6,1.8333333333333333,null,2025-02-24
HQYVne0Dw5GhE0haAXwRNA,Yokozuna Teriyaki,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",11,3.8181818181818183,1.1122994652406417,17,2.7058823529411766,null,2025-02-24
HeIuCW7loBXVyBQlN4pQAQ,NOSH,YoY,2011-01-01,2010-01-01,"[""Rising Star 2010-2011""]",21,3.5714285714285716,2.5714285714285716,1,1,null,2025-02-24
HhD8DLES5ZeULKDXmfkOOg,Walk-On's Sports Bistreaux - New Orleans,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",31,4.483870967741935,1.1761786600496276,13,3.3076923076923075,null,2025-02-24
HjA8IoN4W4OJxMcLz9lC-g,Village Grill,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",11,4.181818181818182,1.4818181818181815,10,2.7,null,2025-02-24
Hlx8S2GLF7hMuIKx4sU-gg,Cesar's Place,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",13,3.8461538461538463,1.027972027972028,11,2.8181818181818183,null,2025-02-24
HrnqNg-thxOEffNFo-hufw,Logan's Roadhouse,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",11,3.3636363636363638,1.0779220779220782,7,2.2857142857142856,null,2025-02-24
HsBN0LiWQnbcltRIOWOslg,The Windsor Suites,YoY,2011-01-01,2010-01-01,"[""Rising Star 2010-2011""]",10,3,2,2,1,null,2025-02-24
IEt-2fdWXfwF2rWLv59NwA,Newrez,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",130,2.5923076923076924,1.2374689826302732,155,1.3548387096774193,null,2025-02-24
IEw7jd_JtiXAucwzpGwXwA,Hutchinson,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",34,3.676470588235294,1.994652406417112,22,1.6818181818181819,null,2025-02-24
IKmafcaeXsjyELpihNtkjw,Jiffy Lube,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",21,3.619047619047619,1.0805860805860807,13,2.5384615384615383,null,2025-02-24
IVBh5jYrAQ363Wd6yMsDgw,St Louis Bread,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",11,2.909090909090909,1.051948051948052,7,1.8571428571428572,null,2025-02-24
IXRSMV7U5D0sYJvArEbm5g,Finn McCool's Ale House,YoY,2010-01-01,2009-01-01,"[""Rising Star 2009-2010""]",10,3.9,1.0666666666666664,6,2.8333333333333335,null,2025-02-24
Ibzon-fDLrRUdzvjTcXNvw,4:59 Barber Lounge,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",13,4.3076923076923075,1.021978021978022,7,3.2857142857142856,null,2025-02-24
IdVYkCOjBhwli2LtS8rXIw,Fifth Street Deli & Market,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",11,4.090909090909091,1.4659090909090908,16,2.625,null,2025-02-24
InpnDuwFj5nvoEZzQLCn1g,Nashville Pizza,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",10,2.9,1.0999999999999999,5,1.8,null,2025-02-24
Iq5svbpQv05faAs1i4G-IA,Johnny Chang's,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",14,4.214285714285714,3.0142857142857142,5,1.2,null,2025-02-24
IrKijM5kfnVtphQahGjBww,Washateria,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",14,4.071428571428571,1.4464285714285712,8,2.625,null,2025-02-24
IsFR3vIM4kiTAW1nTj6dRQ,Gasper Home & Garden Showplace,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",12,3.3333333333333335,1.5333333333333334,5,1.8,null,2025-02-24
JIxyIXx5GmB2kSnBaRVPOg,Popeyes Louisiana Kitchen,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",13,3.8461538461538463,1.2332506203473947,31,2.6129032258064515,null,2025-02-24
JQ6mPqD6-o2RjacKYtJ3PA,Apollo Burger,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",39,3.1794871794871793,1.0366300366300365,7,2.142857142857143,null,2025-02-24
JREsjrhPhAScYML7Y-EdQQ,Kemoll's Chophouse,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",14,4,1.3181818181818183,22,2.6818181818181817,null,2025-02-24
Jbcvph3PQYXAEUjI7ESA4w,Best Buy,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",25,3.2,1.3851851851851853,27,1.8148148148148149,null,2025-02-24
JglSBV9cZB_fb1Zqv_nvXg,JW Marriott New Orleans,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,4.2,3.2,1,1,null,2025-02-24
K75cFyRvLFdYgzCvq2OOlQ,IKEA,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",11,2.8181818181818183,1.8181818181818183,2,1,null,2025-02-24
K7cmAUWUebwIyminFIHqIg,Starbucks,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",10,3.3,1.1749999999999998,8,2.125,null,2025-02-24
K85pRqil4BiZ6DsI7DRj1Q,Tom Wood Ford,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",14,2.857142857142857,1.8571428571428572,5,1,null,2025-02-24
K98lLiZfP5cLzawycERt_A,Wolfies Grill - Carmel,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",11,3.909090909090909,1.3535353535353538,9,2.5555555555555554,null,2025-02-24
KBU4gSoC8LyXzN3ogHDyDA,Sahuaro Cafe,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",17,3.9411764705882355,1.1911764705882355,4,2.75,null,2025-02-24
KD9-X5AykKmiZszrMepjhQ,Homage,YoY,2012-01-01,2011-01-01,"[""Rising Star 2011-2012""]",45,4.466666666666667,1.4666666666666668,1,3,null,2025-02-24
KN0eP1JyvREOyNfs4Ujavw,Tango,YoY,2012-01-01,2011-01-01,"[""Rising Star 2011-2012""]",10,3.9,1.1222222222222222,9,2.7777777777777777,null,2025-02-24
K_p6iM7M7oVH09uQ_RxKWA,Panera Bread,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",11,3.1818181818181817,1.0818181818181816,10,2.1,null,2025-02-24
Kp5s8x5JC9jOdIRNrV0zCQ,Nail Lounge,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",14,4.714285714285714,3.7142857142857144,1,1,null,2025-02-24
Ktw3a8hXOKL00UCk_1nSEQ,Bully's Sports Bar & Grill,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",10,2.9,1.114285714285714,14,1.7857142857142858,null,2025-02-24
Kup9m2JnUJrnnULc9zjDQQ,Serendipity Cafe,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",12,4.083333333333333,1.483333333333333,5,2.6,null,2025-02-24
LigHJp25YWNmv22RjhaI-g,Avenue Restaurant,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",14,4.5,1.1,15,3.4,null,2025-02-24
Lq0Q1xGTpvj4mrfKt1RQiQ,Bruce's Chicago Grill & Dog House,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",13,4.846153846153846,1.9294871794871793,12,2.9166666666666665,null,2025-02-24
LsFLAV2Sfq_DaRjDaI8LRA,Gold's Gym,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",10,3.5,1.1,5,2.4,null,2025-02-24
M46S2RMvCunEvkPBdvnneA,The Three Amigos,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",10,4.7,1.0333333333333337,3,3.6666666666666665,null,2025-02-24
M88FFZZ2o_7QKpCFA_8RtA,Subaru of Cherry Hill,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",10,3.8,1.1333333333333333,6,2.6666666666666665,null,2025-02-24
MDvAB8Qo4wjmqfQ8BsevWw,Texas Roadhouse,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",33,3.3636363636363638,1.0064935064935066,14,2.357142857142857,null,2025-02-24
MDvAB8Qo4wjmqfQ8BsevWw,Texas Roadhouse,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",13,4,1.0952380952380953,21,2.9047619047619047,null,2025-02-24
MViK6hOaWHXpt3RcnPD4NA,First Wok II,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",13,4.538461538461538,1.4134615384615383,8,3.125,null,2025-02-24
MZssFQddj218X-68N5XwaA,The Turning Point of Blue Bell,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",17,3.4705882352941178,1.0705882352941178,10,2.4,null,2025-02-24
M_xppCCS13upKrRrPmc5Dw,J. Christopher's,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",10,3.3,1.7444444444444442,9,1.5555555555555556,null,2025-02-24
MkSMlY7nc7zJPhw3GTozRw,Marchwood Tavern,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",12,3.6666666666666665,1.0666666666666664,5,2.6,null,2025-02-24
MsgWKX-hUG35a0nLcCAKrg,Currito,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",25,3.8,1.1333333333333333,24,2.6666666666666665,null,2025-02-24
NEgCAxUUgQROwnoX0dqe8w,Fishhawk Bagels,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",14,3.857142857142857,1.0238095238095237,6,2.8333333333333335,null,2025-02-24
NFXW1frFS79BHHzjhePVQw,La Cucharita Colombian Restaurant,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",10,4.5,1,8,3.5,null,2025-02-24
NNTAWh1FDebgdoXltBTM_Q,Sal's Family Pizza,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",14,4.714285714285714,1.1809523809523812,15,3.533333333333333,null,2025-02-24
NirHK5V5M_HSwrDw4Dw6Rg,Resco Restaurant Equipment & Supply Co.,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",10,3.6,2.6,1,1,null,2025-02-24
NjSLlXCI9s_I2yCgPLBb0A,California Pizza Kitchen at City Line,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",13,3.3076923076923075,1.190045248868778,17,2.1176470588235294,null,2025-02-24
NuMR1xJu6Ewxaicc4yLOFw,Chick-fil-A,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",23,3.782608695652174,1.0903010033444813,26,2.6923076923076925,null,2025-02-24
NwdPpWY0HmeCgE4NTlb0Vw,Penske Honda,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",13,3.6923076923076925,1.2637362637362641,7,2.4285714285714284,null,2025-02-24
O8w1Emwe1rbou25z9pEwwA,AT&T Store,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",13,2.4615384615384617,1.4615384615384617,1,1,null,2025-02-24
OMpHvwN3cxkbldKbKskc5g,The Bistro At Haddonfield,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",12,3.5833333333333335,1.0119047619047619,7,2.5714285714285716,null,2025-02-24
OUvtfVGqDo8ZfD_eDVTALA,Starbucks,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",13,3.8461538461538463,1.8461538461538463,7,2,null,2025-02-24
OWPHQD0tkvnuTy8_8JaMnA,Teppanyaki Grill & Supreme Buffet,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",12,3.8333333333333335,1.5,18,2.3333333333333335,null,2025-02-24
OtPzdPbeJEBRUhlhByyxoA,Toucans Ale House,YoY,2012-01-01,2011-01-01,"[""Rising Star 2011-2012""]",10,2.8,1.7999999999999998,2,1,null,2025-02-24
PB6Rks0PSxWvaJ6vl_KcRQ,Southwest Airlines,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",14,3.857142857142857,1.1648351648351647,13,2.6923076923076925,null,2025-02-24
PBs6XgKSvSbio3wj8C-dAQ,Frog's Fix Coffee Parlor,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",10,5,1,10,4,null,2025-02-24
PJLh9DYLcf5JJ_fdwHDbzA,Station House,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",10,4.6,1.014634146341463,41,3.5853658536585367,null,2025-02-24
PLx8yBk2EhLnnc5LgZEiNA,La Hacienda,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",11,3.909090909090909,1.277511961722488,19,2.6315789473684212,null,2025-02-24
PQVtULv0WIXU5aEr77CtLg,G Lodge Cafe,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",10,4.4,1.7750000000000004,8,2.625,null,2025-02-24
PU6RCwDrbucxGYhsGHGxFw,Premier Honda,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",11,3.4545454545454546,1.2545454545454544,5,2.2,null,2025-02-24
PXVw9DhzDDtq0TGcsdYsIQ,Cannon's Custom Cakes Bakery,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",10,2.9,1.2333333333333332,6,1.6666666666666667,null,2025-02-24
PhjG3wOTXC054z4H8rrMsQ,AMC Marlton 8,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",26,4.538461538461538,1.2884615384615383,4,3.25,null,2025-02-24
PkIYhUjvpsPpJVJv4WcPTg,Philadelphia Sports Clubs,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",25,2.84,1.2685714285714285,7,1.5714285714285714,null,2025-02-24
Pmt-hrEVzRYLMgHSk7yqWQ,Chick-fil-A,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",18,2.3333333333333335,1.0000000000000002,3,1.3333333333333333,null,2025-02-24
Ps7Q7BOKzJO4nDTUhbk43Q,Clear Sky Cafe,YoY,2010-01-01,2009-01-01,"[""Rising Star 2009-2010""]",19,4.157894736842105,1.4078947368421053,4,2.75,null,2025-02-24
PsFQZqgJ_219iIi51PJPAg,Surf N Wear's Beach House,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",10,4.7,1.3250000000000002,8,3.375,null,2025-02-24
Q1KLnNCazyzKEeQ00Y-0gQ,Ronnie's Marcus Imax Cinema,YoY,2012-01-01,2011-01-01,"[""Rising Star 2011-2012""]",12,3.9166666666666665,1,12,2.9166666666666665,null,2025-02-24
Q5hO78LBen0-h_VF1IYulw,Blossom & Cellar Door Craft Cavern,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",13,4.6923076923076925,1.0351648351648355,35,3.657142857142857,null,2025-02-24
