user_id,name,yelping_since,review_count,average_stars,fans,cool,funny,useful,elite,effective_date,expiry_date,current_flag
h8pthOnqCxV94D8-JkZXCQ,Cecilia,2010-08-17,793,3.85,127,2394,1893,3259,"2011,2012,2013,2014,2015,2016,2017,2018,2019",2025-02-24,null,null
NRrNQ5xHn_7Fu4ctlpKLbQ,Justin,2006-12-31,1002,3.49,51,549,639,1256,"2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
iFreFyM8AcvM38exTtkjpA,Patrick,2011-03-09,61,3.77,0,11,7,41,,2025-02-24,null,null
Oqo_AB1BAv4mlPLOWgE-0A,Kristey,2009-05-15,36,3.29,1,5,2,48,,2025-02-24,null,null
PmWSamENF-UlNijlB_OckA,Ryan,2009-06-27,114,3.66,6,15,20,86,,2025-02-24,null,null
sxYfqtGh_5OuaRoT3d9aAg,Joshua,2010-07-23,9,4.44,1,8,2,23,,2025-02-24,null,null
lsCWo9DwJJ7tCRBHNjTsYA,Joy,2008-11-18,60,4.2,1,27,13,74,,2025-02-24,null,null
TDXV6AC5PYOZEyN9eeODfA,Stephanie,2005-11-15,631,3.68,75,587,354,1241,"2006,2007,2008",2025-02-24,null,null
QKbq76KuUHLRZjWXDtbwWQ,Jess,2006-12-13,797,3.93,77,837,748,1952,"2009,2010,2011,2012,2013,2014,2015,2016,2017",2025-02-24,null,null
jhuCv6dzRQ6a_kEaDvcrTA,Anna,2007-06-09,388,3.98,103,2158,1872,2714,"2009,2010,2011,2012,2013,2014,2015,2016",2025-02-24,null,null
13f_vtUZEmlzweL91bmVng,Michelle,2009-08-13,1002,4.28,308,28767,26245,29481,"2010,2011,2012,2013,2014",2025-02-24,null,null
5HGbhAzCXDngWSTckGBtuA,Jeremy,2011-07-23,18,3.89,1,4,13,38,,2025-02-24,null,null
jpY8IGiem6A7kXfPrFv0PA,Chau,2011-03-28,17,4.29,2,8,2,10,,2025-02-24,null,null
QWxW_pApmpY9iPApC8P-UQ,Kelvin,2007-10-19,1306,3.6,80,1714,1614,3110,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
Z2pXm4f-2O5ZpMUmXuYK0Q,Michelle,2008-10-27,183,3.65,26,406,420,639,"2009,2010,2011,2014,2015",2025-02-24,null,null
S8JD8I-TRR7MoWyKhmw9VQ,Bethany,2008-03-28,45,4.02,7,128,70,156,"2008,2009,2010",2025-02-24,null,null
8ZryN_S-n48g6rsa3W3QtQ,Dani,2008-10-27,2934,3.39,412,58208,50269,64312,"2009,2010,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
AW0tVcfwYZBiwtwYyaX0WA,Melissa,2009-01-08,307,3.64,25,300,142,582,"2010,2011,2012,2013,2014,2015,2016",2025-02-24,null,null
5Z0qHr3lRAy311-D-zo9uQ,charles,2010-02-09,1,4,0,0,0,0,,2025-02-24,null,null
C0RAAI96DJwITSFdioqqUA,Charity,2011-05-17,152,3.46,6,78,118,245,,2025-02-24,null,null
ZMGTBxvz2nfEvZDbXiH_zA,Chris,2011-04-21,75,3.66,8,36,53,148,"2011,2012,2014",2025-02-24,null,null
UVUIi0q38pAvsfuEEppe0Q,Stephen,2011-04-08,3246,4.32,140,3094,1239,4904,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
HAAdELyXWv8GPCz183SbvA,Amanda,2010-01-02,60,3.33,1,28,22,106,,2025-02-24,null,null
9_3lMnzpm8L92caFU5hH8Q,Kari,2010-02-25,36,3.82,5,29,21,103,,2025-02-24,null,null
4F3DmU8GaO_HHEbgPZ5v4g,Diane,2007-05-03,31,3.28,1,12,24,81,,2025-02-24,null,null
qYhPjTGtXE3DUJBahe85aQ,Jess,2010-03-22,42,3.6,2,19,54,133,,2025-02-24,null,null
OscdJZ1tFY5ybV4Ru5u7JA,Michael,2008-01-12,37,3.47,3,68,113,129,,2025-02-24,null,null
l1K53D1s2BjVXCFGUFYVOA,Nima,2007-12-16,217,3.5,247,374,226,602,,2025-02-24,null,null
ZQWmua4kX75pcd1QB8Nk2g,Bianca,2007-10-09,65,2.96,2,56,53,184,,2025-02-24,null,null
Fu8D01UpP5DNnaI7dP9xEw,Ivonne,2008-03-21,228,3.81,37,658,641,1112,"2009,2010,2011,2012",2025-02-24,null,null
eUjJ0SDe6eBoZB7iKYifnw,Harsha,2009-06-13,675,4.19,110,983,690,1964,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
BvPQDTs67bcDLWfPwH9dgQ,E,2007-08-29,625,3.99,83,2876,2696,3651,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017",2025-02-24,null,null
5-GjKjU_rYn_SMgMVSmsIw,Joyce,2009-07-06,474,3.87,32,270,186,418,"2010,2011,2012",2025-02-24,null,null
CsLsfpHlHrInwBfJmjR-zg,Corazon,2006-12-05,321,3.97,90,1678,1300,1819,"2008,2009,2010,2011",2025-02-24,null,null
zDBOdWtl2PsNY38IeoE5cQ,Christine,2008-02-12,775,4.05,38,1175,458,2006,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
tXhscxwFTd-ayLTdPx_2yA,Jonah,2008-11-15,1712,3.44,53,603,421,1445,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
aA0WQpDdksKuDafTGzJf_A,Warren,2007-05-06,161,3.63,23,221,211,410,"2007,2008,2009",2025-02-24,null,null
VTRKrPvUgqAYUgO4HBxLQA,Marie,2008-03-13,129,3.77,10,204,74,297,2008,2025-02-24,null,null
IEpSkLU6eODCxCrWwSFiWw,Bri,2011-01-19,13,3.93,1,10,2,25,,2025-02-24,null,null
bRA9ZC-bw74iEgx0iJp1bw,Bianca,2011-02-15,399,3.81,44,355,243,807,"2012,2013,2014,2015,2016,2017,2018",2025-02-24,null,null
g1cwG-9BWx5HvlrKPIbs9w,Natasha,2009-04-02,379,4.22,76,1319,993,1766,"2010,2011,2012,2013,2014,2015,2016",2025-02-24,null,null
-uybOghOlhc_UHEZvkyShQ,Brian,2006-08-25,780,3.42,51,473,515,1735,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
hkuwpVmoWqmmRNT6ly7eIw,LetsBeReal,2008-07-03,22,3.81,3,17,18,41,,2025-02-24,null,null
vPWjHU0ZFjy_9tEtk-8_pg,Howard,2010-05-20,157,3.75,5,33,52,147,"2012,2013,2014,2015,2016",2025-02-24,null,null
RWQDfQbHcjbF8JHrHMlFxA,Lora,2010-03-02,92,3.86,1,33,23,146,2010,2025-02-24,null,null
kjbUQDXAdUKFXqVgtvLFug,Travis,2010-09-26,109,3.96,13,133,165,395,"2011,2012",2025-02-24,null,null
yFpmlk4flcdeIx7bAorSHA,Vera,2008-10-14,164,4.08,14,108,46,219,"2012,2013,2014",2025-02-24,null,null
Z4rItwH8eQyhqkfGi9_6qg,Solomon,2008-04-23,502,3.64,23,403,406,987,"2009,2010,2012,2013,2017,2018,2019,20,20,2021",2025-02-24,null,null
eg1PcQVJ6TJMvQPCUkykaA,Kristen,2009-05-02,22,4,1,4,6,61,,2025-02-24,null,null
_8fmsrxFubASqYw_SAxkgA,Ashley,2012-07-12,71,3.99,6,38,6,74,,2025-02-24,null,null
zXQuFIgNgARtX6Nf5hIWIQ,Sammi,2010-11-08,1198,3.81,34,761,198,856,"2011,2012,2013,2014,2015",2025-02-24,null,null
V2mv5ZaysyAc-L9Z9RH3iw,Renae,2010-07-14,101,3.79,4,37,16,87,,2025-02-24,null,null
CItMwJUX0Dv8wwugxWVUPQ,Richie,2007-05-21,69,3.38,3,24,28,44,,2025-02-24,null,null
JOwThWdv2KZCO_u9MieR1g,Aaron,2007-08-02,38,4.13,3,138,93,167,2008,2025-02-24,null,null
baAxFn7RsH-kDu1Xebo-sQ,Dian,2007-05-25,144,3.51,10,390,171,523,"2008,2009,2010",2025-02-24,null,null
rh2Fyv5A0EBjnWxZC2RRHQ,Courtney,2010-11-03,32,4.22,4,38,6,74,2011,2025-02-24,null,null
KoqcznJYIXg19nzl286xOw,Trey,2011-04-05,36,3.81,4,9,9,50,,2025-02-24,null,null
fxqvyXlml4400BglsxRG_w,Cristina,2010-01-10,362,3.65,38,522,596,896,"2011,2012,2013,2014,2015",2025-02-24,null,null
aIFbo8WaP6SCuOFnj_v9kA,Melody,2007-12-23,514,3.43,25,156,156,664,,2025-02-24,null,null
EiSKklI6PPHOoPLHqX1EOw,Victor,2012-04-26,28,4.86,4,13,5,23,,2025-02-24,null,null
7Na1pUcEv3oF_QTRwZ-2iw,Amanda,2011-10-23,839,4.18,66,2129,1349,2611,"2012,2013",2025-02-24,null,null
1-gnHNzZNbn8lFwYRF_CtA,Liz,2011-09-13,112,3.7,36,256,206,563,"2012,2013,2014",2025-02-24,null,null
UJEjJgi1xpmLR4b3J8fn2Q,Ken,2010-03-13,341,3.65,35,583,210,1385,"2011,2013,2014,2015,2016,2017,2018",2025-02-24,null,null
OPN-dDUBkH7uH-G8nOnskg,Sarah,2007-10-25,537,3.85,33,635,987,1188,"2008,2009,2010,2011,2012,2013,2014,2015,2016,2017",2025-02-24,null,null
YSE4zpIUVIl0hyHoewyeCw,Natasha,2009-02-23,111,4.12,12,104,46,299,2012,2025-02-24,null,null
O4CBAPwJQ_43KbqArpFxpQ,Elissa,2008-07-11,99,3.93,20,223,97,265,,2025-02-24,null,null
MUzkXfPS9JaMgJ907orz0g,Damon,2009-01-29,752,4.16,90,902,809,2272,"2010,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
W7Y3cKd50qabs646pZUKag,T,2006-10-22,266,3.67,12,220,205,594,,2025-02-24,null,null
eJZsIYlozH-aJ8GMjcZBLA,Red,2010-01-05,13,2.92,0,1,15,32,,2025-02-24,null,null
LyoBey7pYHult00lhiS02g,Cassandra,2008-02-10,178,4.03,25,120,86,249,"2009,2010,2013,2014",2025-02-24,null,null
GcWXTgLffuZ5BsuZGcl02Q,Anna,2007-05-31,149,3.53,12,87,62,255,"2009,2010",2025-02-24,null,null
4PE0tDvV9Lo8VW8kDW1SFQ,Chris,2006-08-10,113,4.54,19,252,98,362,"2007,2008,2009",2025-02-24,null,null
fdJde1TCDq0fvH-PbKiiEA,Caroline,2007-11-24,54,3.16,2,22,19,130,,2025-02-24,null,null
v9VCObZVWhOPdm1rKt8Dvg,Jonathan,2010-06-05,258,3.87,40,1169,762,1605,"2011,2012,2013,2014,2015,2016,2017",2025-02-24,null,null
UpMTSX253d01OPY-3-sjEw,Dallas,2007-02-26,408,3.85,56,1526,1424,2052,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017",2025-02-24,null,null
JITevzyEgskIJc6sgOyEgw,Kristin Marie,2008-02-11,645,3.89,70,963,783,1517,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
drui1iMt-TPzJiSkQp5CtA,Felicia,2007-08-02,212,4.15,35,262,200,625,"2010,2011,2012,2013,2014,2015,2016",2025-02-24,null,null
lfS2n5r2go3QuaOO7mtYwQ,Terrence,2009-07-23,22,4.65,2,8,6,25,,2025-02-24,null,null
SkYIKEIQfEo65_xHNM114w,Kumar,2010-11-17,117,4.06,5,44,30,132,,2025-02-24,null,null
hHDltEEGlvuhRjDvfbYpqg,Nadine,2007-05-05,1228,3.54,77,1627,969,3054,"2007,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
cJ7EsBomKWzKFLjauxeC_g,Patrick,2010-05-26,31,3.9,3,27,19,52,,2025-02-24,null,null
KVbMZV-XJPSH9wXEwuXIaA,David S.,2010-11-25,426,2.69,27,589,813,1495,,2025-02-24,null,null
81VIwNUOYQG4zTuSQEdkGw,Kellee,2006-12-07,200,3.6,24,296,178,489,"2007,2008,2009,2010",2025-02-24,null,null
oJMwdSEcl59FlX7cwaf0bA,Jenn,2008-07-27,312,4.16,76,433,354,912,"2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
GsEEM3WYB8rxu_gHcDPMCg,Saira,2010-12-13,94,4.01,10,20,22,113,,2025-02-24,null,null
_XrNNcEbNnut2Q4Py-LfKg,kathy,2010-01-03,443,3.65,18,610,609,1156,"2010,2011,2012",2025-02-24,null,null
Bnf-KvDhT8WXrpv2WJEOQQ,Leah,2009-08-08,240,4.07,18,216,75,410,"2010,2011,2012",2025-02-24,null,null
WeiirhJyaAY9kQ1cS5ZhwA,Gerrit,2009-07-16,108,4.01,3,22,26,91,,2025-02-24,null,null
Zratk2K3CMsgLusfnm7Rnw,Laura,2009-02-05,270,3.82,17,191,156,302,,2025-02-24,null,null
lHK2jZ1sAG_bMl83824CaA,Lorac,2010-12-23,115,3.71,10,40,37,107,,2025-02-24,null,null
1zSv6IxBK1LgEWvb4B6Brg,Gina,2009-05-28,28,3.93,6,13,10,47,,2025-02-24,null,null
4BqMMLCAGM5t50HnpdxvHA,Rose,2007-03-10,81,4,5,65,124,213,,2025-02-24,null,null
OfITV5ApuW7RpEvpOqJCqQ,Sarah,2008-01-09,121,3.84,10,104,36,180,,2025-02-24,null,null
gjhzKWsqCIrpEd9pevbKZw,Miriam,2005-09-21,3199,3.84,1201,15687,8117,19610,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
YWFbTcVnun8i03XnEU7kVg,Craig,2008-10-30,762,4.43,202,11674,10855,12577,"2009,2010,2011,2012,2013",2025-02-24,null,null
BgZwJBhVWKq1Urs4rKBdiA,Tres,2008-01-31,1545,3.51,83,3487,3991,6087,"2008,2009,2010",2025-02-24,null,null
ZNC4L7fkT9ke9Xi9OGL1Dw,Monica,2010-01-22,154,3.7,18,171,171,335,"2010,2011,2012",2025-02-24,null,null
hmwKaQN_f0dnymp7XH2R2w,Diana,2009-10-12,251,4.15,21,270,184,457,"2010,2012",2025-02-24,null,null
rlphr1Hp6_x9e8yRGX42Fg,Linh,2008-06-18,540,3.66,44,376,197,824,"2011,2012,2013,2014,2015,2016,2017",2025-02-24,null,null
aAMbdEgSzj7k5UmGQu9fYg,Tony,2006-08-04,16,3.5,1,3,0,8,,2025-02-24,null,null
-NnBFf5fosrLMeqkEwVLHg,Junk,2008-06-01,278,3.28,12,302,449,491,,2025-02-24,null,null
5q5R-Z54wm45Ec8G8CxZeA,Anastasia,2008-01-23,314,3.93,29,1004,1267,1348,"2008,2009,2010,2011,2012,2013,2014",2025-02-24,null,null
D6bq08PeNGV_WkZbO572Bg,Gerald,2006-07-12,9,4.56,1,3,0,5,,2025-02-24,null,null
ZLFeb8d2jzQsCW21wzOq6g,Gloriene,2009-09-30,90,3.76,12,31,28,199,,2025-02-24,null,null
21TBXrUyPdyrC57TMA4ZbA,Ric,2011-04-02,18,4.3,3,0,9,18,,2025-02-24,null,null
vc1cikaZWIS2J9JY7IAWFA,Shaggy,2008-12-03,32,4.12,0,42,28,76,,2025-02-24,null,null
WY2UlNWEHn1Vv2-JpTzEUg,Mifa,2011-02-25,77,4.06,7,22,32,77,,2025-02-24,null,null
3FrPTLpqV3dU6AbNS3Y-gQ,Claudia,2009-09-13,25,3.96,7,19,16,39,,2025-02-24,null,null
kG_SL19KTLp6Cu9Az5ASOA,Jay,2009-08-28,23,2.48,0,1,1,6,,2025-02-24,null,null
flj6NjfxqwudsBvOTbrhug,Mel,2010-03-24,94,4.01,2,46,53,106,"2012,2013",2025-02-24,null,null
cEHn8OkDjjWQYbMKakACwg,Jesse,2012-07-22,11,4.36,1,4,0,7,,2025-02-24,null,null
FVjmJWsjzed0yDGlOB0QqA,Cidne,2006-09-15,475,3.47,295,4522,6294,4190,"2006,2007,2008,2009,2010",2025-02-24,null,null
Ve0LUwcrzxL7w0RYgY4Aaw,Katy,2008-08-22,1987,4.2,1118,22933,13474,28015,"2009,2010,2011,2012,2013,2014,2015,2016",2025-02-24,null,null
7C8xmWdGLipKQ7ZTRs7eYQ,Jul,2009-09-15,120,3.41,24,83,77,381,"2010,2011",2025-02-24,null,null
zpGbH9oVNYXy8YM89qFhPw,Rich,2009-04-10,159,3.69,18,93,42,197,"2011,2012,2014",2025-02-24,null,null
_W4y7ku6Q0uGoiI3ePtkgQ,Jenni,2006-01-24,322,3.68,23,147,314,324,"2007,2008,2009",2025-02-24,null,null
LnYL1PLsSOwG3i6M2ecSVg,Rachel,2007-08-05,161,3.8,5,178,85,346,"2008,2009,2010,2011,2012,2013",2025-02-24,null,null
skjkxo7Ewz3cbxW4TQNK5g,Nicole Rynee,2007-01-10,465,4.16,80,1416,1145,1637,"2007,2008,2009,2010,2011,2012",2025-02-24,null,null
AHXUeYTwIy2ZETSpG01krw,Nicole,2010-06-09,26,3.74,1,8,2,14,,2025-02-24,null,null
Fio9RpyMAejPEsZhDFdb5w,T,2009-07-14,249,3.43,20,154,91,291,"2010,2011,2012,2013",2025-02-24,null,null
qWlFQnkcnsJrb2lhwUF2Ng,Lupe,2011-01-11,14,4.06,1,15,11,40,,2025-02-24,null,null
VWgWJiG462Ytm_rWMRxHiA,Alex,2008-08-28,205,3.05,8,60,70,310,"2019,20,20,2021",2025-02-24,null,null
Zvs990LXwWqOvjzjsohgtQ,Tae,2012-08-24,5,3.4,0,2,3,15,,2025-02-24,null,null
q9xZ_o95MTmBmLLPnZyBwQ,Kevin,2010-12-27,556,3.73,14,123,227,457,"2012,2013,2014,2015,2016,2017",2025-02-24,null,null
qUnVF9NPMsUX4G5nZ5ZSDw,Lisa,2010-08-06,114,3.47,2,69,92,203,"2010,2011,2012",2025-02-24,null,null
4O9WNNfnQf6-a5pUt1RIwQ,Shelly,2007-12-19,74,4.7,5,25,13,79,,2025-02-24,null,null
m07sy7eLtOjVdZ8oN9JKag,Ed,2006-07-22,5800,3.71,2251,62742,52593,73528,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
DSDL_v5dvLOIJ-o5sRhz4w,Kathy,2010-03-17,256,3.94,27,195,99,425,"2010,2011,2014,2015,2016",2025-02-24,null,null
BKCyaw3fLry1268fwpQeIw,Sara,2009-10-12,177,3.66,48,1069,1000,1422,"2011,2013,2014",2025-02-24,null,null
p_514Yo8SndKB7dCvGdvWw,Romes,2007-01-05,32,4.66,1,54,103,53,,2025-02-24,null,null
pPvsrGX78-vP6IctzU1-oQ,Stephen,2009-08-22,70,3.95,2,11,11,67,,2025-02-24,null,null
3J44PSuAqDNdY3L4WXWZUw,Jason,2010-04-13,99,4.79,12,118,113,234,,2025-02-24,null,null
f-8CECTr5EcC_ppaQ7SFGw,Joanne,2011-07-28,39,4.05,0,5,5,42,,2025-02-24,null,null
Q8TGsARjdIfWsnXqgQYHhw,Chris,2010-07-21,371,3.58,29,241,188,552,"2011,2012,2013,2014,2015,2016",2025-02-24,null,null
AXlUeyM2MTfz28CeW6KkvQ,Corwin,2010-09-23,25,3.67,2,19,17,34,,2025-02-24,null,null
RI9U93FjT0bKYhz_io0wHQ,Arielle,2006-10-24,214,4.01,9,137,59,233,"2007,2008,2009",2025-02-24,null,null
-rleYbGDq6rR1oTJFWG7og,Marcela,2007-08-13,325,4.09,27,331,340,737,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
s5o6DQgvrnmJlbw2IDM9zQ,Jenn,2008-07-29,29,4.09,2,14,344,59,,2025-02-24,null,null
grFjhD2zEzfjo7Gbp8JvoQ,lovetoeat,2008-09-08,309,4,1,80,55,126,,2025-02-24,null,null
Je6-vkrCJxex_cmREVpLBw,Lea,2010-04-22,16,3,0,3,3,11,,2025-02-24,null,null
x4f9anzaaBozvJh5nv26SA,Mandy,2010-02-01,309,4.06,50,370,211,832,"2012,2013,2014,2015,2016",2025-02-24,null,null
Acapau_RiNy_9M_TieUmwQ,Katie,2011-02-21,591,3.68,41,323,456,1373,"2012,2013,2014,2015",2025-02-24,null,null
FrhwWri3vtD7P85xJXw5zA,Virginia,2009-05-17,180,4.3,11,204,153,386,"2015,2016,2017",2025-02-24,null,null
Un9kXZRrhnfdhaW33OwLFg,Carolynne,2007-02-02,1019,3.64,99,5083,5286,6989,"2007,2008,2009,2010,2011",2025-02-24,null,null
ci7Q6NvXQ8UZrBHusVX18g,Gary,2009-11-18,1289,3.27,227,5751,4936,8683,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
TaByJybLHGn9QXGE8fBklA,Cb,2010-07-01,47,3.51,2,7,14,38,,2025-02-24,null,null
i5Cm53q0pmklQsX8soi3tw,Jocelyn,2010-07-08,853,4.17,57,521,364,1266,"2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
Et79VAN692zD2j32PM1E8w,Toni,2010-04-28,404,3.66,42,313,217,753,"2010,2011,2012,2013,2014,2015,2017",2025-02-24,null,null
zGYimABNU5Vk5PKHBtcPMQ,Michael,2011-02-26,39,3.72,1,8,6,60,,2025-02-24,null,null
5kMii2JySygayQpyPBjqCA,Alexandra,2010-06-19,1808,3.82,94,1964,984,3172,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
JVHAFY5ijpGyyCtJb6NPcg,Cate,2010-08-13,24,4.65,0,8,11,16,,2025-02-24,null,null
ThQmupHx4KjtijFlDKWsbA,Ben,2009-03-31,24,3.17,4,30,25,55,,2025-02-24,null,null
7LmJ87EijrHcoYRu9WgoHg,Jack,2007-01-24,1050,3.18,117,2925,1704,3788,"2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018",2025-02-24,null,null
Js4nQlGRjS1Bd5vsAQQfgA,Tom,2008-03-31,396,4.43,44,681,337,1289,"2009,2010,2011,2012,2013,2014,2015,2016,2017",2025-02-24,null,null
STO9KprPS0pZVO75VX_bvA,Wim,2007-02-24,45,3.66,4,19,31,45,,2025-02-24,null,null
pJYsQBaibeFgTucnm0rcPA,Pam,2011-04-03,38,3.28,3,6,15,33,,2025-02-24,null,null
rgHK4_IdibIrF990TTRoIQ,Tamara,2007-09-17,723,3.74,41,464,220,1015,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016",2025-02-24,null,null
xnpzE2wbif4dZjN0NMhi5g,Rich,2007-09-24,70,4.61,7,86,34,197,2011,2025-02-24,null,null
HYQoxBC1y1DGPq6pGP09Tw,Matt,2006-06-20,1999,3.74,351,14527,12172,15653,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
wyKi5kzzggDMEQSIGBpjWA,Jean,2008-05-20,134,3.64,2,49,26,144,,2025-02-24,null,null
FdZumOby8Mx4IkdhYVfyRQ,Bryan,2010-03-14,20,4.1,1,1,2,11,,2025-02-24,null,null
oUNm5rDUDxu0LMximnNHWQ,Kingpin,2005-12-19,266,3.86,20,725,477,641,,2025-02-24,null,null
zK-HYsRHsUrbhvWv6pq0Ew,Morgan,2007-09-18,276,3.49,16,255,400,661,"2009,2010,2011,2012,2013,2014",2025-02-24,null,null
SZ8qITipYmexfotE5_UaQg,Beth,2007-03-07,417,3.7,93,1570,1391,2039,"2007,2008,2009,2010",2025-02-24,null,null
k5vAqz4dTDeD9zDMweULRQ,Kimberly,2006-11-07,161,3.53,4,53,34,102,,2025-02-24,null,null
qgrRS9CS8XY-NmoktttIvg,Haydan,2010-03-27,37,3.85,2,32,11,117,,2025-02-24,null,null
9vLQrTe8uY6NuHF49YLSfw,Michelle,2010-02-25,197,3.74,19,151,238,389,"2012,2013,2014,2015,2016",2025-02-24,null,null
a6myQnEM2qdJMWcYqOQWlg,Judith,2006-07-22,68,3.92,2,37,25,87,,2025-02-24,null,null
8TYNR25ifvwrwYcyKNx1BQ,Amy,2009-04-29,408,3.86,25,338,244,1078,"2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
NWFqEfs5Z9wUmCeVfTTDAA,David,2008-12-26,16,4.59,1,7,2,11,,2025-02-24,null,null
pxyzkPY6a4FVF0aDjBgC8w,Dana,2012-05-24,3,4.33,0,0,0,3,,2025-02-24,null,null
l2sX4ls0PQFWpkDXdXBFdA,Marissa,2010-07-24,201,3.6,6,26,26,185,"2012,2013,2014",2025-02-24,null,null
yGPSqnzFfrDKkHpadjPy3g,Tyson,2008-09-04,306,3.83,24,305,237,563,"2009,2010,2011",2025-02-24,null,null
S2qfY5qyfZhDxAbFPg4LwA,Christina,2009-02-17,240,3.9,16,142,108,293,"2009,2010,2011",2025-02-24,null,null
c32KGmJRgTpyCTCKZuALZw,Ellie,2010-10-01,20,4.56,4,18,10,31,,2025-02-24,null,null
4Pwav7HENZumUr3RJE03ig,Walter,2010-12-19,26,3.19,1,9,12,40,,2025-02-24,null,null
E_9WOCYIGHtT2nbcY4_t4w,Vanessa,2006-06-14,891,3.81,25,315,173,590,"2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
Dr2Uiv9mn6MgUNT9rcoASg,Valerie,2009-07-15,23,4.76,3,9,5,12,,2025-02-24,null,null
IzJ36jX6V6ky5BtoN-Agng,Chun,2008-06-29,1861,4.34,433,12551,14481,14647,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
qRBTAUOEWrBY9N1JszH1ow,Swetha,2006-04-16,529,4.08,41,550,369,1145,"2009,2010,2011,2012,2013,2014,2015,2016,2017",2025-02-24,null,null
4pefQIbqzrkPTlDSM62otA,Shani,2008-07-17,216,3.94,47,408,366,583,"2009,2010,2011",2025-02-24,null,null
gr6czSdo2_AlM-LjV_mvbw,C,2009-03-07,159,3.57,3,47,127,210,"2010,2011,2012",2025-02-24,null,null
Tk_FWXueutKii3f9yJFsdw,Rachel,2008-01-25,359,3.79,33,293,147,538,"2008,2009,2010,2011",2025-02-24,null,null
eTvp_hYnsrI5-ow_sQ31_g,Patt,2010-07-13,1028,4.05,145,5929,3249,9050,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
h7qNmqTAIc05zNtIpmlDJQ,Holly,2009-03-18,461,3.88,56,1574,1153,2063,"2009,2010,2011,2012,2013,2014,2015",2025-02-24,null,null
EkBaG24NaAyiEkJZLJ7K_A,H.R.,2009-08-11,333,3.23,53,1185,1786,1664,"2009,2010,2011,2012,2013,2015,2016,2017",2025-02-24,null,null
FH14lvoIAKhva9KVgvzKJw,Dylan,2011-09-19,34,2.86,2,13,40,56,,2025-02-24,null,null
Qb8QNqwCH9VgIsugoHG--g,Geoffrey,2009-08-28,25,4.36,2,7,1,22,,2025-02-24,null,null
0h4oT8ueMk9d6cKzk2t0qQ,John,2008-11-24,31,3.4,4,60,53,75,,2025-02-24,null,null
fCMxArYY8wSWxKuM27azrg,Michelle,2008-05-11,164,3.99,15,121,140,253,"2008,2009",2025-02-24,null,null
XpVUWxVoNp75aZHusk9T8g,Joycelyn,2010-01-13,280,3.88,22,179,80,343,"2012,2013,2014,2015,2016",2025-02-24,null,null
S4YZloQTAbIkqTNsfAFfnA,Jeff,2010-07-24,33,3.64,2,11,6,21,,2025-02-24,null,null
YbpLvFrMPiStbPPkj7K3qg,Liz,2010-05-22,318,3.66,10,145,88,349,"2010,2011,2012",2025-02-24,null,null
ssF0fA9ev2K6JendJaaMrg,Nick,2007-03-06,147,3.71,1,76,54,196,2009,2025-02-24,null,null
CUmUCdczdg2vZHdlJ3safw,Todd,2010-11-17,31,4.25,1,3,3,14,,2025-02-24,null,null
