business_id,checkin_date
-DGsnMlRrR_tv8avrpQLQw,2010-02-06
-DHwIpXvOsJFqYuo585eOg,2010-04-04
-DI-vf2wcsalEH1zuaHmyw,2011-01-23
-DJNo-yFXyFzzE5OHy7nXA,2013-06-02
-DJmkn9HGCpCTF9G1ozklw,2011-08-19
-DLx98kCD0kf8wuBeS_RUg,2012-10-29
-DXNvQLhKwunHzg8OjkwXA,2013-02-28
-DXnU-mJlRAz6K-Kmj2sfA,2012-01-08
-D_3emciINpjvYXsHCf8OA,2010-05-15
-D_InZvA0lq497RtoNxofw,2016-09-02
-D_L4GHXJQvy2wv0RkrupA,2010-08-25
-DcAq3aOYlMTM0vzOIAMMw,2011-08-15
-DcRlgZdSCM0nQu4w4UI7g,2014-12-05
-DffuTBxcKochiDa4QKPwQ,2012-06-29
-Dg2pJigtydnPUUW5XBamQ,2014-03-02
-Djw71FSC0jMsEFfXQiHCg,2017-10-28
-DlF6neBa1HKx7aFi3ZxOg,2016-05-15
-DmrgCX-mgijdP_dY-6Vuw,2013-09-29
-DnuxdcataKWVrxzGAlj2g,2013-01-27
-Dr6MZW6ZVP7X6ai30Qrlw,2011-06-01
-Drxllb26AyLmrklrto52w,2017-09-05
-DsC3cvCBEy_FNJ7U-i9zg,2010-04-07
-DumQktH8vwlIiye-HD3-w,2015-08-08
-DxeodWsu1zuv_4NDvAQaQ,2015-02-21
-Dz1MEmeOI6YEtJyFuydiA,2011-02-13
-Dz87D0tz5-E0boR6tQk9Q,2014-05-31
-E-REn_Rgokr3BkDIoZMgg,2012-09-17
-E0TZWKHz2y1Z_ZsYqWpag,2012-03-22
-E2h36etKkz5AbIMaoOYWQ,2015-08-07
-E5FEJIZdmwV7A1XGdhUeA,2010-06-18
-EAUflIYeDktN8f7wHpHOg,2015-01-29
-EEtnHdSUwHEq_oll_BhFw,2014-07-24
-EGUHD80Yj0_bsBImJCITg,2015-05-27
-EHrU_DwtX2Jv4NbAMppTA,2011-07-10
-EJoKKpWhy8G9R136j-bsA,2014-01-05
-EKgs6Dl5Ft2Y0bEhYPZgg,2016-11-13
-ENIvUeumwfMA-c10TYm0w,2010-03-27
-EO7Peyf4GehtWjBmYrkDw,2016-06-02
-EOYW4CqbTpsXBiC2Ww8gg,2015-12-19
-EOlTGHfMPiB7GehuuayJw,2010-08-18
-ET245ZYhupdwBSwiivFLg,2015-08-10
-EUDiY3WrnAvDW9QDCNGMw,2014-01-18
-EXQaHaB8zNpmcCQlfXVNw,2014-05-30
-EZ84vTWjXnQCeE1-qVuSA,2014-02-01
-E_abFaS0XdRE4tQopbjFg,2013-06-02
-EagpVR7BtB0fLun70vg_g,2010-10-20
-EcU2GI1oaV6kYdMUwgt6A,2021-03-21
-EcZ6Rf3NZvyhv0RCm7Prw,2015-09-01
-EfqPXlwRwegck9uNLHadg,2017-06-30
-EiVVg6mJMzzr13_j8PNog,2011-04-08
-EoaB87gPD41BM67j1fGCw,2012-09-06
-Et_AB_ZBMj6EoxE_f5veg,2016-10-10
-ExvxN1QHx4efMLm6PxJ4A,2017-03-18
-Eyt2U9zfgp0Kqgj-CjPDg,2010-05-09
-F-30mTCP0dUr_mm57NxUQ,2019-11-01
-F-q_KwXJdOLWp5v3wwoqA,2011-10-21
-F-u1j8QhY-080G84-HYXQ,2021-03-15
-F04D8Q5oACUCW_zEMkS1A,2011-12-29
-F7XzFOkZkh_J66oKTRhrw,2020-09-23
-FGYj3d_J454lAopIVRsWw,2012-03-29
-FHnftV0XucOTUcPpLftog,2015-04-05
-FHupA0HcLv3uCGAgK7khQ,2012-05-10
-FIYPnxsg3kuHXx46zY18w,2011-05-28
-FKVxYp6GWcQjG8t2DC7vw,2012-01-08
-FM4CxOg4XXmX_Ebky_SiQ,2013-04-15
-FMI0_EhMjwXaAgHVGuG2Q,2011-12-05
-FPHImCrh555pkxNetpreA,2020-06-24
-FQ9DUznwvhX7xH5aERbqw,2015-06-18
-FRCxjoMJUU3kgm2aAsDwA,2011-06-27
-FRHYI6doGCjIsXiKHkUqw,2010-06-06
-FRoQzVedsAKxJdQgMGqmQ,2010-08-13
-FSNRWP_3twzsH-qliHcZQ,2016-03-12
-FVjMP72oLEDuiP-8gb2dA,2010-07-27
-FW5ejFjgXH08xQapUiG5Q,2012-01-17
-FXxCFnPPya9o5_8wAVSGQ,2019-11-12
-FYgaeBm9xNhF4_m8bCC0A,2010-05-14
-FZYb_CFhjOZIVGj1tRB4w,2010-09-14
-FasKNAqishyfjAarVgJtw,2011-02-18
-FbTCbFUAE61n9bwdfsFIw,2010-08-01
-FeeEqYmAJ00G66ngdxFZg,2014-08-24
-Fj5RVRiaUiMzaPGrfXNuQ,2020-06-17
-Fka99c-tJ-epWYNIobqyQ,2010-03-20
-FlSjORFdUUo1WMKeh9h5Q,2012-08-30
-Fm05tmJz_10qOkL6JAsmw,2010-09-13
-FplUfMbM6YNKtwppNddxQ,2010-07-18
-FrJ1Y-s31IQkqnbajBHaA,2020-02-22
-G-AmoSpz6wFU85dmglirQ,2011-12-12
-G-p49zYwol8Sw9GP931VQ,2010-04-04
-G0iVQaYvpZETVKwPVdR9A,2020-12-21
-G2E_TAWXZehcQBirPGwZw,2012-04-04
-G2G-h_TjNLXzI5FCbaqQA,2021-11-05
-G570D797nD3NUOePceECw,2012-04-07
-G5liTW1KYlP3fQ6ihWXag,2021-02-13
-G7YeROvvC0z5qAnQGmSPQ,2012-04-02
-GB_KiOOFoGdW09uuarqjQ,2010-11-20
-GBnj__a2GK79p_bAKyvkQ,2019-08-03
-GFJfMFzOi1p0QS_1QiIIA,2018-02-18
-GJCEanNnPvwW5YggyECow,2013-04-15
-GJN01qCjGgnNBTbZexNpQ,2013-08-19
-GLapzja21a5YL98C7Zxxg,2013-07-23
-GfCU3f2UqupobhRd0d5og,2011-03-23
-Gg-_RZTUItml37klrTXoA,2017-07-22
-Gj2Qo-iQxRgppM-no0bdQ,2014-11-06
-GqJOzN8AxFnkqSuvzmPtQ,2022-01-11
-GrNTC-lK9s6aTknOBBVMw,2013-09-12
-GrZLv8ndQI_veTbVEx2dg,2014-08-15
-GszoY1yKtr_1g8Lg-IT6w,2011-11-26
-GvA6iekqOACGodgLYiMKA,2018-03-27
-Gvzq9_6pulzU5y0HFg7IA,2013-06-23
-Gx5W9lIcD2UDcwLJ6S0Fg,2012-12-07
-Gy7yBHvRZK64jNxYYJWWA,2012-09-03
-H-El0POa4KEtmyDD4QvtA,2016-02-18
-H-fZonTLitwHFY_PLAIjA,2010-03-07
-H2P_GjJWy5sFZ5j22HH8w,2012-05-10
-H5SGViN4TRLMvbmrLmE2w,2014-10-28
-H5v2-mADBj8_n2yeACjLA,2012-04-23
-H6a4mIT5GbQiiWZz2luOw,2015-10-26
-H6s1c2NRic5UKxXqi4FdQ,2012-12-09
-H8ryT3wGAoHMa9NeZ4tNQ,2010-04-12
-HAbh27Q0__3WV7c_WGJwg,2011-09-14
-HFXvEB8mBf7jZRd2on-zA,2014-04-14
-HHBEjgo257YRvix8an2yg,2015-02-11
-HKd0EkR6Sf9dRWnq9YjhA,2016-01-30
-HL8513QTgQ50vWjtg2Dyg,2012-07-29
-HLxwse1EfslUhvKsGDk_w,2011-01-29
-HMqisHgmwr4k8zwT3tp5Q,2012-11-21
-HMt-jXxUNBIkO8IUOtE-g,2011-01-10
-HPQAylabtzueY4Hxm2NSA,2015-05-22
-HPx2qKK5EDSltrtd1s2rg,2010-10-21
-HQhp8VBzgSp-epyqrr0Sw,2015-09-01
-HSWvV_IvXtMFzApwjF6YQ,2010-04-10
-HTra3AbYlsjx1VIlsIJbw,2016-05-19
-HUDQ5eek6Edz3zuNrE4jw,2010-11-24
-HWc5-NQLKBIIlBcDMfKCw,2012-04-29
-HYaI3Iuew_fFrT4OwrN1g,2010-10-15
-Hb0Fipcw777R8cSARnA6Q,2015-08-04
-HbvKXJ7yMsOefB6SHd3KA,2010-04-13
-HcABf2Y81fglisWWXPYdQ,2018-11-19
-HewctWQ0P3HqKCr76bU-g,2010-03-17
-Hg66dRkB068suCcwLxsYQ,2015-04-04
-HjH9XFJ8lS5Mq-uTsR4OQ,2014-10-31
-HlTwWdzyN7Ec1xTjntfog,2019-04-30
-HoCrhW2f7610NWGDemnjw,2011-11-04
-HqhsXMw-B_BFbxp0vcpKA,2017-05-30
-Hqjs2BeJa4THOTmnO7Xiw,2010-09-17
-HruUqz4jdxa2Saw_WGoXg,2011-04-19
-HxLFWKVgXSU8JlR21PBkg,2010-10-08
-Hy4ZQeR6wDeVRyT7cWBJQ,2020-10-22
-HzXFJN1wA4q-Tt1g9FvVw,2014-10-25
-I6kYJze5to1AISg9i30-w,2010-10-13
-I7M6l0h46VdiN09Y1NUZw,2019-06-29
-I8rPwW2mH-pxMeyk22f7g,2010-09-15
-ICXSJvzmjq0yKdI3xkBfQ,2013-04-25
-IEIG_vEijEESseR_XCZvQ,2022-01-06
-IHmqXaIj9L6gfJUoyAB3w,2014-08-24
-IK7h535SU1xupQw9sB_fg,2014-09-05
-IOWVdmqsfd02_G-nJACdQ,2011-11-02
-IQsXtexaUmIfSBkhBZrKQ,2011-09-06
-IRJAg0tkspFukxKY87TBA,2018-11-06
-IRVgUyGuS6PIlT9L3Nfzw,2017-07-04
-IVVkCDU6E-WOBJvt9FveQ,2011-01-27
-IZjxag2sgJSWWzbV-2JkA,2014-12-26
-IZpkWsJKfq35eJLzaUcvA,2012-10-08
-I_MttjEEbECi1Zjs12hJA,2013-02-26
-IabZS0yj6jdb4f4FnKu6w,2017-06-09
-Ic14RyGFVPpLNgccG27Pg,2021-08-14
-If0ps0QhOLCYVWQWs9RYg,2010-08-02
-Ift1JqUpnOF_90fpcBg5Q,2015-08-28
-Ijm5ICZUZffTo3iumczrw,2015-04-26
-InGmp9zoHJztgn7_QeM2w,2010-12-09
-Is2hkDjuguxmahjh8Spjw,2011-05-08
-Isbi5itk9FsJNwlZoFrjQ,2015-09-26
-IuLwlpeFgIg35S5y2kf6w,2017-10-15
-IvBAqkaQcDt-fj-KhOFpQ,2013-01-01
-Ivxg9G5OM06u3cVVfYZrw,2015-01-06
-Iwzp-1JyrQFUOLEmaDavA,2010-09-09
-IxZMOReWDCJDD-A2N92_Q,2010-07-19
-IzxhS6VPFVAcqAUBnAZ0Q,2014-04-07
-J-Ue2JzFqYpu2XdTboMzw,2013-04-11
-J0RIXNexJDV-mOAyhUJIQ,2012-10-20
-J0tPzkwPnyulSBE_s863Q,2016-02-18
-J2jdESTpkDW183YbKOPig,2011-04-09
-J3JwamIZpS1giOMQENTPQ,2013-04-23
-J4eKzocSBTuCROkPoXD8Q,2020-02-29
-J5blpzmnpQZpmb85pWAZw,2012-08-09
-J8kOPi0uJ0WWL4G5RsMig,2019-09-28
-JAwNIEJoDXmdE_8sS_BJQ,2012-07-06
-JGkEsPcn-hoFspX1reyoA,2010-04-24
-JIeZE7f926mnRNcdnYk6Q,2011-04-21
-JOrzSX3mopn9lId-vIVog,2013-11-09
-JPtuF_UEDno3F7ecmPTQA,2012-10-13
-JQ1rpmdOE8rEla2RDlFaQ,2021-06-10
-JQ5oIOsKcz6SmnHhxmcDg,2017-02-08
-JQ6tBgz-YUD5HjJXIRKYg,2015-12-28
-JStjL-8mRZq4ov4uI1FaQ,2010-07-18
-JTaRyx51NmieK0HboeCdg,2016-07-15
-JWVHrc63I-3KXOGxWYWlA,2014-07-18
-JYqS0qZFo1ObGR4tO4n-w,2012-05-19
-J_HhUwt5pPiHRNf_m7rHw,2011-01-10
-JcR5G5KJOBQT1uSi3hjTA,2017-02-16
-JcSG0yNk06hpNWagOKj9g,2016-01-22
-JgPJ7mh3HAMwSEi6sHrRg,2011-12-02
-Jk0l5vw1vrTRk93gWZPEw,2010-11-14
-JkiE867GwCUuXFETjba2w,2016-08-25
-JpnQBGy8daXKvMvtjto2w,2010-09-02
-JvB2PUfqNRjJZRgRpvWGg,2010-08-28
-Jx4CvmKL84niPDlnuMNsw,2010-12-13
-K0LoSCfh8i5U_y53Krepg,2010-04-20
-K0zTgGyxo-AeSkcV0IVaA,2010-08-08
-K1tIJOQ9bjNCelVN7aWxQ,2020-07-27
-K2Gmr6UXxsBdH7Ep6oDBg,2015-09-08
-K3s08plNAq6moEBI7D-Zg,2018-02-20
-K80PQ45I5AeYWSCcEcy6g,2016-04-29
-KBnl8w0FQGhC0-51Rk8Aw,2013-09-07
-KF7ehdZ-fDv8nK40IEwjw,2011-12-17
-KJuzqptSAbZtTRgcyFduQ,2010-02-20
-KNgMklrxgRX2-T6xXeTZA,2010-08-07
-KOhGcjGacROvaXO81rZvw,2016-09-24
-KQsS-zouGNa6qczrzO0Ew,2012-06-20
-KUu_Rl4UepNCIyWTJYbow,2014-02-06
-KUzTVGPIaI6K3gjCVm5aA,2014-04-29
-KWel73upKHxstRCr9JGLw,2010-01-21
-KZYM4PWprIdtF_BaVCRhw,2013-11-04
-KZwzYMLpSMZw7JOY1h5yA,2013-04-28
-K_FDDqmOt6hJLTOPgpnlA,2010-08-19
-KdeX92-JV2K8GWbAxVj2w,2010-04-17
-KgOEg5ptVVJBSvhHXXkBw,2018-07-18
-KgtXG8p6sPSuv2GmOJv8Q,2014-02-25
-KhT2eqHZUj-Sqz3xkt-kw,2010-02-05
-KhVG1S_44oaj3AjSW_UmA,2018-11-09
-Khy_h5lLuhzCts3c318_g,2015-01-29
-Kisb17pdztyIHZvGPSvbg,2010-03-27
-KkjxrnO9gNCErXYGcqNaQ,2015-11-11
-KmM4LIlpY-XFG41DJTOSw,2011-12-26
-KncfNxXHo2DA46fR39K5w,2011-08-01
-KoF5X8toS6VBY3DvNeuDA,2013-03-20
-KoHVH7Iorlv1ql0PZgmmg,2012-02-15
-KrA9kWA0HNhh0OSaGA8xw,2014-05-04
-Kro8CtHkk9Ge9MMDK8t7g,2012-10-25
-KugJyLmuTECAE121jsCkg,2015-06-09
-KyQ_Bu21JNphNtxz-Jj-g,2010-06-25
-L3E_h6OUJ7kRW2EDMFESQ,2015-02-26
-L4ZVlzmrVKCs6F7ucgikA,2011-06-13
-L5iVTpNRykes5nN86khFg,2013-02-07
-L6-i01urBBay-aXkPwmUw,2011-11-30
-L6QwGtnjdW2VKnYHuu7lA,2011-02-15
-L70iK2xSuBo1zsS9NP_Wg,2014-09-24
-LA43tgCUKqAX4ws4cIz6g,2018-11-05
-LGBQWPNa247AwbcpjzNKA,2021-10-04
-LH1mCYZYzxuqU90vemZDg,2020-09-13
-LI-pZMk96s4VqGwIU1dNg,2017-07-19
-LMoWiT_tnscUgj81T-sBg,2014-02-11
-LNcgHYLXcO7greCh81kpg,2013-09-28
-LV84NpVQaSpnckb7DDO0Q,2011-01-05
-La6DOoGC7k_2FcIde-LTw,2012-02-03
-LaT5KJ91Gok4yhgWZoAsw,2013-07-09
-Laxqy_xe75r1onAt9XNaQ,2021-06-30
-Lc_gmHMHF52p36MfiB8xw,2015-05-10
-Lfib0jjHweCly1-FLM_og,2011-07-26
-LgWuUKKPhwp0wr6qJ0DAA,2010-06-23
-LiECrK7Cunuy0RAaKVmhQ,2020-07-08
-Ll6x0_5Fr_bA72f7u4ngg,2018-01-28
-LmhsdQproqCf5EQoD06rQ,2018-11-09
-Lnbw5b66ThauhOQte2Cmg,2011-02-03
-LoVysdztSNMiUeHCw8Ldg,2014-11-01
-LoqS47uKarX-tn5PXgWYQ,2016-10-30
-LpG-lx52Mjp7jyJ8YZHZQ,2011-06-26
-Lwq2vdrQolANLzEbYMPpQ,2011-05-01
-Lz1eG1xyHk634wVzBD83g,2011-10-31
-M00KeFjJyxiPZcXbmbTHw,2011-01-15
-M21d-vRVRaTyVywy8x-Ag,2013-08-05
-M7S_j79LiunqsLs1siEmQ,2011-08-02
-M7aI9P2XG79_E0c3sN7gQ,2010-12-09
-M7wzxpUsdSkQd9PDGsJWA,2011-02-25
-M9uwwh6jHbzjHOm2N5fHg,2019-05-30
-MHTa4ClIg83KKZpFARsSw,2010-01-21
-MRIqsJEm2v5DJtcMtekCQ,2018-03-02
-MRgqfCoHgUNdvszLRgDcw,2013-07-29
-MXWHvyw73IDWzIrpGqkpA,2010-07-10
-McT2dWG_uKAEkyVqZaUOw,2011-03-15
-Mhf-oRV5HcckZ2wjR9ZaA,2011-12-09
-Mig1TcxvFWREy-pfx7rZQ,2011-02-09
-MkbxKBjGEqFIkckdkyMtg,2013-02-07
-MkngKKkTIVfnUbq2S1ucQ,2014-12-09
-MnKKFnVjphA-yUzIMv0ew,2017-02-19
-Mo06YDZmfDbPHfZ8auGPA,2021-05-30
-MpXo24qYu4DazQXDrs2oA,2017-07-23
-MqloFCBP89OWko_A6i1_A,2012-04-10
-Mv885wiVkF5LByWUo-XjA,2011-10-01
-MwKwvY0gG3GyR5ymxsLNQ,2013-08-17
-N1WjsJUama2LpA668ctbA,2010-05-15
-N40b-E_H4KjfIvz-Hvd4g,2014-11-01
-N4g2zaKpILmyiUO9qi8IQ,2015-05-16
-N9ysCcO-ekOMlwidbn0FA,2016-01-16
-NAHnlhfIW_e1EOS59maxA,2012-08-14
-NBNpfXO_WlUJFprqDtcSg,2010-01-23
-NEnqpPWCwiK3P_KkTFgeA,2010-10-15
-NFHQ0ePNYu6SrwekdhcBw,2017-04-14
-NF_wBObzf5IdLzWyea7XA,2011-07-07
-NG3pA9LEXCxt0Fjd_aYYA,2015-02-12
-NH2sUTm3EJsbBEHdA4BSg,2010-09-20
-NKdUBXCNTuGx17cHJRr4A,2017-04-23
-NQgfwpVyvDlA7pmmeNwrg,2011-09-12
-NSoqWG0CJ6peD2Zg3hBdA,2014-09-04
-NXRuUsazxXZZ_OHwmtYtw,2012-09-02
-NZAlu3TfzLLR_VUe6U3kQ,2011-03-22
-NcOafeJBugr-Al5L1vMWA,2010-07-24
-NehG9emqaFZTgCaZ77kkg,2019-01-15
-Nf2K8OmZ3OaApWamQHrbw,2010-01-22
-NfDXOlIoQtzA_V2Xhh4QQ,2012-01-05
-NfrBXk-siDPF_m-l1fr2A,2018-06-06
-NuWarXhdx2-InrnN7QSVQ,2014-11-29
-NujuNgOnQA2cMZogNIJnw,2013-09-25
-NvYIxTY2R3vzzSmvRKVLQ,2017-03-10
-NytUJ0yYOT-LniQtqXtHQ,2011-11-12
-O-j-LQ4yNAjQRRT37Xjow,2016-01-29
-O4VkRsc7V8iNaf0tjIzbQ,2012-04-03
-O4XZLqMJy9FmX-nVkl1-A,2010-12-31
-O5C68uEPWMj0Jn5tvgVaQ,2014-09-23
-O6zuYtx-bMz41rG0jn-5Q,2013-07-22
-ODKTf6sVBn3i-M08NDHlQ,2012-06-07
-OI4di8RMqW1A0fZYqqIMg,2013-06-23
-OIUunijjcq_ZzyyQhPPFQ,2010-02-11
-OK57EcNq9qIaljdIDopHA,2012-02-07
-OKB11ypR4C8wWlonBFIGw,2010-03-21
-ONBja1I0ePL7-yxCefYSg,2013-08-23
-OPBG2cRwGxa2dlchfVdjQ,2011-05-06
-OPowcQMNgdjzofWhD9uvw,2012-08-08
-OTO2bE_XwaDETT6GBehRg,2015-09-06
-OWsJkkKmcMA8ecGLSUg7w,2016-10-14
-OX0MJDPRHV0RCRvwYnvBQ,2020-02-02
-OXgcqMlrb4aS1FyIX1mKA,2013-09-07
-OZ5D_XbaqkXcmZaLx0Dcg,2013-08-21
-OZlNh1DNnApy6z8cYFLRg,2011-01-03
-O_IkEBfG-63san1Pwg2Tg,2016-03-31
-O_fh3A0IdvR_sg--mmoPQ,2014-10-27
-Oc3gtgcrsApbBPCUoA4rg,2010-07-17
-OdMe4WXmGGIPEoSTM8C9Q,2010-04-28
-OffMC_1lTuedMvULJJ7Bg,2011-09-04
-OiijBFbTHDPJ1z3AqTqaQ,2011-12-23
-Om8XgP9GZ4UUFbgTRI4YQ,2015-12-12
-OmKadmtgMAOwjmtTaaATQ,2016-05-22
-Oo0GyUx-1il_j6AYmFYRg,2012-11-01
-Or-MxCq4VYBAn2NiSbCHQ,2021-08-18
-Or44IdY51Ukd618kikmtA,2014-06-05
-Ot1Qa0V3wNVUroZmItMyQ,2012-11-30
-OvV-g7pAx7dhVlPU4D4Tg,2010-11-01
-OwQecRCT2YZu_T6tMUZMA,2013-07-05
-OxEfm9dsum2ooTUyR2uHA,2010-09-18
-Oyqj-TMk459HQuDzTzZ2w,2012-06-19
-OywDzU38aCQOYWzp-uKfQ,2012-09-06
-Oz_bKGHBo0TYlemllQvoQ,2016-06-09
-OzaMU-YDpo2OTFTVk_cSw,2013-09-06
-OzvKV3hZzpANLUzpA8E3g,2012-11-11
-P-B3kK1o7q8GeTZp1IWIw,2014-05-01
-P-pHBN0NA3cE3jjvA2jbg,2010-09-27
-P008_MriBRX7JjdMLAK7w,2021-07-28
-P0cVKNzgqsqBsKkwngvpA,2010-06-05
-P1KJVrfiVncC3xka4GDoQ,2010-12-29
-P4wyB0ncCDoKNpPM3OEkg,2014-01-25
-P6TzxVyvvsLJs4O3E6DcA,2016-11-04
-P7CxFXqAyZ7_ep4r4W-Zg,2010-06-05
-P9cbmPWOeUK8qJJAbcD-g,2011-03-13
-PAlQKDKFnvBhE8rBX4Dqw,2014-09-03
-PFZiUpnk6DKtz2PpeFbHQ,2015-12-05
-PFgtVqCuNArh04mVnkxjw,2012-08-01
-PGe8XbKh-vXkr57GKNEAw,2015-06-19
-PHMBu7ig7rQrs0HavxYAg,2010-11-08
-PIFRwZ5hF6ZlGjqvmHvUQ,2013-03-20
-PJOzGHCCQdv6NjguqZgDg,2015-07-16
-PKjA_-bWOD0zj2SPH3ZLA,2010-10-22
-PMXnNJ1D67NkAupRHNkpQ,2012-11-26
-PNRUU1s0BNFu2NRaaIimg,2012-06-17
-POGfk-IagdVdO8Q3emdGQ,2019-11-10
-PQlbIJ0ShH_aRVgzvBWgw,2010-08-05
-PSnlsTBF0eEsjyJTemvuQ,2012-02-24
-PTWFicakClBDK-zyQ5hjA,2018-11-18
-PU5on8H21jZOqSXCmxLJQ,2012-12-26
-PWMFYv5BtxukEY8DMlIRg,2011-08-15
-PcEFNuOL3t41WkWVJzneQ,2021-01-08
-PdKnENBZrbP81cqrB5zrg,2017-10-25
-Pd_tj2g-SGmOeVy718PPA,2010-09-20
-PkchovDBosOtZx4XLatVw,2013-01-15
-PmTpU2fJwW12jIuj5HXyg,2010-04-14
-Pq_I1Dqc7W0xf3A6SJTpQ,2015-03-07
-PqeUUIN8Qgqhv5KMiRfHA,2013-07-15
-PsLkk0dDWw9vWEs4be9Jw,2014-08-18
-PuFGEYEx1wPjqoxfE_k4Q,2017-07-21
-PvUiRhg9Nuy0l_dJX-IfA,2010-08-10
-Py1Ry6hbmMznYq2ZNB5-Q,2014-04-23
-Q2dCZhctZpmS03jFQKhtg,2020-10-10
-Q32uZ1kdfhd9-KgTATx-A,2020-01-26
-Q5QwYaQmg_AQ6N6yUk4Pg,2017-04-06
-Q5TQJ33mXMfzVOSfd2lFg,2018-05-12
-Q907y-mgLRlUN5Nb5Xygw,2011-04-22
-Q99xmgUqlJ38jdUNOiYLw,2011-05-15
-Q9gvLmYlv68lT9Z2kH09g,2019-04-26
-Q9l-6rQpExmerxk3BMahA,2011-07-04
-QCQLozMUC2iqCeYuPi06Q,2013-11-30
-QG6KSRQKTQ80--wqrnLTg,2014-02-04
-QI8Qi8XWH3D8y8ethnajA,2010-01-17
-QP2hZmYtQh-UFUA4llVVg,2010-07-11
-QRcr42MLqbSbAzXstD_WQ,2019-01-22
-QW-w0sgpjn9d6kADhk-cA,2010-10-27
-QbKo-L0oRtGDX8usj75Dw,2010-07-31
-QbbFXdiWQb2vKaDIky4Pw,2012-10-25
-QdmnLQrSOPuuzwGbW-dxA,2018-11-03
-QiXa-Cuoug5TSTImGCYGA,2013-07-21
-QmdKVHCKxbyZJ5JgKFQNw,2010-09-07
-QpOMNkeWrohNUejOt1inQ,2012-05-18
-QpRF-N2_Pga52VgNMipNA,2019-03-19
-QqxJ3oIczVKt1inXYlR1g,2010-10-14
-Qt0Xdu3O9PxQDw4toiViA,2012-05-17
-Qtin7kMlBB-UAOIvUIP9A,2017-07-20
-QvV4HrMXMA8fJxCWJOFBA,2012-09-28
-QwHN9KoluPcA0YFllwFYQ,2011-03-04
-QzPPYAiDEw1eK8wQGMeQg,2012-11-09
-R-bYaQ2FTGbAWlDSA9UEw,2013-04-12
-R2w_cB1_nA9ZrgvP2PkUw,2014-03-06
-R3PWE4ycIc-xElcPqqetw,2010-07-07
-R3kduqdMdxs1EBL-fumIA,2010-12-03
-R8qYNbQq8g1abR5IpGgWw,2015-10-16
-R9t30RvsG-Rtiq63yuEmg,2010-10-26
-RAmM4yPC2lgRWRkTA_gxw,2011-02-27
-RB6uWNiV-Ili1mu_tapgQ,2015-09-16
-RCy49doG-2XARGzr9Do5Q,2010-07-13
-REf-5TNcddHiFo6KYBaaw,2015-04-10
-RGQ1876a50Xx4lO2epFGg,2015-12-31
-RIsIJJw3cx98ba8BiWI6Q,2013-01-08
-RJfiKv_UsYol83dkfqpHQ,2014-02-22
-RLJlk68dmL--ff0lsP0JQ,2010-12-08
-ROSzYrwrVEJjz_2-v2wKQ,2011-07-19
-RQonzDENNng8tXzukUUww,2010-06-03
-RS_7SU42foCTItx4f3C6A,2010-12-18
-RTt80DuWTB_ZdPS0lZmsw,2011-06-18
-RUdfNAuUs-G8m5urhnvvA,2014-01-27
-RV8fLn8mcdLi15c5eQjeg,2020-02-11
-RWaEQ6EiaDs5rB_jFWzpQ,2017-12-28
-RZEK75brNtAA6QmDU365g,2014-09-07
-R_Iq2rBvO9oTcZN5Ex6XQ,2013-12-25
-RcCv4oCeDb49qnBGZgjgg,2011-01-22
-RckAAIJ-_KH0AzqrekYuw,2018-04-06
-RkGrQUxlwgaR5By4p2tAQ,2012-03-06
-Rmnq6whZM-ZTp4QjiXmUQ,2014-01-22
-Rmxzme0KxjvRG45p4gqlA,2012-09-11
-Rn6U-ySYo_Lx9vCgDSooA,2010-07-08
-RnQYU9nSpzof1yGDiTR2w,2011-10-30
-RpUSbVtSGO9LZwMzGogww,2021-04-13
-RqhN7_aKNLiVqnUmx7iig,2012-02-09
-Rxzg3Iekz9NBXLTehOSEw,2016-06-17
-RzbRfPnKcwTixtokN-p6A,2010-09-18
-S-ZUeDZW6_2If773VrNOw,2013-05-15
-S9sA-xW1nz7IOxXx0vHQQ,2014-06-23
-SCIBOTjKGJXmeMMPi-uoQ,2019-09-13
-SEIjzWcRg49Eloagyqywg,2015-07-18
-SEU6rdhRihUxmPYQIPoeA,2017-04-23
-SFSt3FkjGfavnyMpHsZPA,2012-06-25
-SGvS9V0Yc5Ler2HrgtYJw,2011-06-14
-SHVMQDi7A_095sDzARNnw,2020-01-25
-SHyhef2yNmj9mlnC_htGg,2012-04-20
-SKqEe8lzJOxJbZjcALFgw,2014-03-07
-SL4pxguo0YQlEcOFZLEGQ,2010-08-31
-SLTT98aGW7KoEjMxWlcKg,2013-08-01
-SLwUeAPPU7L98uDOceWxg,2020-09-07
-SM8Zc1_Yn3BdK2CCbAxdA,2012-09-11
-SP57kb0YH5OVygMepc-mg,2014-06-06
-SQ7N9P7LjZ0Th0GmXNDNw,2011-02-05
-SQjHJMSDQFKjSo_La5srQ,2016-12-10
-SQnHz6BmXHUlFWzBvH3bA,2011-07-09
-SQv9Kit89XgEik-Rd_5yg,2017-02-05
-SS3ep20HKhuOhzDkkt9aA,2010-01-28
-SWVDAXw1i-VyuUY-XD6FA,2014-01-01
-SXjqvZFgKTodqQ7ek30oQ,2014-04-17
-SZ-p4o6gJPOJ--HA3NKcw,2010-02-13
-SZsZMvsCvgeEOKCMBLmvQ,2010-10-22
-S_B3PbeFbT0dPpqd0zQEw,2011-02-26
-SbCPB1xeis3Cyrx743Waw,2021-09-25
