business_id,user_id,tip_date,text,compliment_count
V9VLhHdSFpFi4yXFqVcVEA,3QnoTcrxuafMCoTzW_AH7A,2018-03-18,"Best beets I've EVER had!! Not too ""dirty"". Citrus marinated with almonds!",0
Ul3hhOASszHUVxeN95XVNQ,EtX1yXNhGXOC9q9SVyK-nw,2016-04-26,The fondue is amazing and makes such special event!,0
QLHgjBHBoeIUoEvIPvjHnw,IgmfJOA9yFyTr8B2BWcVqA,2016-12-06,Just opened today! 45 minutes and still no food. I would hold off on coming here until they work off the timing issues.,0
Am_H8-XxtTfV34QmOuWcyQ,FUUEU3ZN5cL1nNNR2AYZuw,2013-02-16,They have glass tumblers for self-service water!,0
xODBZmX4EmlVvbqtKN7YKg,VL12EhEdT4OWqGq0nIqkzw,2012-05-22,$5 burritos,0
SekWxm92phAL_P_KySUnxA,LkXNQQaIc5yrKu9Ap87RrA,2011-10-12,Fried Pickles are good.,0
a3N9erjaLER_cH9rhsADEA,QidUTm6w9SLuBGKKZ7BSAQ,2017-03-28,Come early if you're here for happy hour. The restaurant packs up quickly!,0
j4kYliTkKf7k-oDqVgyXYA,kKPbWlBjpSL3Qzvtn_AaPw,2015-01-13,"Mandrakes & Tree-nuts
College Football Championship
Big Lights of Texas

#NOLA_Haiku haiku
#OSUvsORE #Buckeyes #NCAA
#NationalChampionship
#THEOhioStateUniversity
#ATTStadium #OSUBuckeyes",0
u1uWs6f1NN_jMVIN-r-E-w,mVA4IeYyVKPUWRrN5oplMA,2013-02-08,Lobster ravioli is excellent!!,0
Jx2AoB_IQOUrZ3s6fdAUSA,s789ybJC7OSbcFUdTbKhtA,2015-12-15,This a great locally owned coffee shop!,0
wupvqueqdEZXQxv14sa9vw,Hs49aqi1Y9x5SALYjSKY8w,2015-09-12,Great spot for brunch,0
c0F9yKr0bJuQDtG1lzDgmQ,YxE9ERtoyczXIxqEadX5yw,2016-01-17,This place makes me wish i had the stomach of an elephant because i just want to eat everything. EVERYTHING. all in one sitting. Is that a crime? I blame CSK.,0
4q4huGL_tQj1XpRB8P5F6A,qtk0s-tll7vp6oDcI2Zi9g,2014-03-14,Best place to be if you have cancer.,0
Yk8DSN-nvFNJrWXizuzsIg,6Wipmp3NrR427ZtHXF7Xyw,2010-02-07,Ok prices but slow service.,0
kM9akuLxeDDLDqAzYIBWMg,SKJpOreXKa1PRpvSKjzMng,2014-06-10,Check out at the pharmacy if the regular line is busy. But everyone should know that,0
hVRebPv7EKMUGVV2m5IKaQ,Rr4cLb6Go91FT134o6RsKg,2015-05-25,Two steak burritos,0
6dDC5PSmPEoJYuM8r8dN_A,CsVpAEIpymc2grb9i521uA,2011-07-28,Healthy affordable Breakfast,0
hc7I_QpCszT3mlIP9uW19w,eXych7LFgg5uI6VaRAUW2w,2016-01-31,Look for their check-in deal: currently it's a free hand-pumped donut! AMAZING!!!!!,0
b7V_5q22_eTeHlYzq1bpFw,uCuAE2miS9SuIbGcjiHsRQ,2016-08-02,Excellent fresh seafood!! Friendly staff!! Clean!! Great place for dinner.,0
4Ygd9CYAJSXXOhREELhzNQ,5Y5KbsI5buMcNh2hTFaRpA,2013-02-12,"Grab & Go food is available in a case near the counter that includes sandwiches, salads, sides, and more!",0
Bg7D8LrsW9XbYlEhT9yekw,dPLaY-t4BF7KZI9SXABg5A,2013-12-24,Remember to visit the wishing tree after the galleries and make a wish! Write it on your bracelet and tie it to the tree!,0
ay9zMsFHhwD483o8Zwdc_A,f9v63pYJZsb1k92zvPLXTw,2013-06-03,The closing time is slightly outdated. They actually close at 9pm on Sunday. Check their website to be sure.,0
RkA7wLIxPweJn0HgLSNjHw,ZSmUmmJ9Jxk3UeaVmWg4Eg,2018-03-24,This place is fantastic!! The food is delicious. I rate customer service five stars. Monday's they have burger specials.,0
vh6YOciEM3M4zi2FGp-b5Q,0L_WSBXdLgTneHyDRlZMgA,2014-08-28,Best sushi and Asian food that I've had in STL!,0
WIeAfvm5pcjtcWo7DdQeWA,4fTm8qhzNnSXYHugs-Jcrw,2014-06-20,Sarah was awesome! it was my first time and she talked to me the entire time to keep my mind off it. It was a really quick service too-but not rushed! I will be back :).,0
8W03O-MpzfkYRgxuagrcPA,trf3Qcz8qvCDKXiTgjUcEg,2015-01-21,"Update!

They now have alfalfa sprouts!",0
5kWhgFvaf9_zeyOfO-2NxQ,RNupfU2QClRq_lRR3mEgrQ,2013-02-15,"Try the calamari, the chicken Marsala was great, and the ossobuco special was delicious. Great place, highly recommended!",1
ljtUjnbJf_FY7e7WcvIZGg,_TRh9wlMFZUb1NhHpXEy_w,2012-01-06,These guys are amazing! I trust them completely with our 2 pups when we're away and they have a great time. Veronica rocks!,0
Jmpeq6lA-XgwnqvnYKIs3g,iObxSOPlei-2Il-5slMH4g,2017-11-15,"This studio is not just for pole dancing! Marcy offers top notch Zumba classes as well as hip hop, Pound, bootcamp, chair dance and floorwork. However you choose to work out, Chrome has it!",0
GGMPGL1AmXwlNyHyJ4oUXQ,djwlML2_4vA-zrDz1_NZXQ,2015-02-10,Great Cuban sandwich!,0
vUkiYPpbkMXA99WneLSGkQ,6Ze-iXYP5egXSYwMIiCMPg,2012-10-07,"Not a big writer but quick review. Must haves are Roti Canai and Mee Siam, the Basil Noodles are also good. Was not a fan of the duck noodles (wasn't a fan so kinda forgot about them). Service was prompt.",0
qm17m5Qp7nOQ3meEESLyGw,5fORTWl8AyvJVwDFPr-98w,2011-07-16,Roasted corn grits....,0
B-DiQpcSTJ7oMMnwzbAGTQ,cLCMvwsFgKx2f6rrK3boOQ,2014-06-06,Bring cash and an empty stomach,0
SVp-oQzF2x07Yv38ZKbaHA,ZRXvbrutBBULaFS6T9NCwA,2015-01-23,"Excellent service for our party of 15! No issues, hot and fresh food a plenty!",0
3qm2sG71yvgHJw1Sg22rEg,TvkqJ8YEIsTb16RnnrNyfQ,2011-07-26,Prompt shuttle over to the PHL terminal. Mostly friendly employees. Recommended!,0
QfaobFtkXhyTirLQLkV82w,v4KYRLFGmeqwlntnDbJ4Uw,2013-05-28,Picked up menus for my work crew. I was warmly greeted and given plenty of take out menus :),0
gMapeT8aFKXag7B9iE2W8g,RQjtzwpJOU3-_g_KxsbgUw,2016-01-02,My yelp is frozen on tips!,0
CQQHON44VFVqcCwsalwLQg,DayBpqfI7t4sQT3D4HUq9Q,2010-11-28,Some of the best cheap burgers in the city!,0
27WSKK7sJYr3XC992ekPJw,Zxuhm2MkbvxDhhvaY0IzZg,2013-12-07,It's a renovated bungalow... And it's locally and woman owned. Gotta love it!,0
fN12ywQpLXQ93bpwe1N_Ww,4sIFAq7glmGpZXb5cqI7Pw,2011-04-17,Waiter needs lesson in wine etiquette...,0
llYsxQ0IuKh0HXULlqu6fw,50lBjqPyg0qRDzWeDlc-aQ,2015-09-07,Get the Larry (chocolate taro boba)!!!,0
_0QZGrg91aaiMhh7tQyYYg,U5Ou2Bh3-1iKQRByMGVziQ,2013-05-24,"4:00 pm great view cheap but great tasting wine. After a hard week of house cleaning a nice finish!

I love it....",0
ZzKuqTj_fjlStijadL5noQ,5Y5KbsI5buMcNh2hTFaRpA,2011-04-14,Salad time.,0
ELUxZOuHj2MrMXV3mg3zVQ,hZ-ZtZ3bqZg6GhWepqj20g,2010-12-02,Dinner w/my favorite girl....and a beer flight!,0
JvawJ9bSr22xn4R9oLvl_w,6ZI1rdW4Lf1VkrslS6Gd_w,2013-02-25,Fried bbq oysters are a must have!,0
e6koMMDPeRixkV2Jxv8msw,xRaI1T8xgNVuIDK3_nmOnA,2013-02-22,There's a discount for doing your laundry on Wednesdays!,0
wUmT6aKugN4cmiit0XGRnQ,lMY8NBPyzlPbbu-KBYfD9A,2016-02-16,Got Recipes?,0
hRoAwkrCWaqjBuYs4i9EYw,I1sP4t1CgHIA-C3ppq0IKA,2012-01-04,"During taco happy hour you only get 1 tortillas for each taco, bummer.....",0
JYVqfn8xRNIb-VFvsm-W2Q,RThOiWNMOMZphyG6zGS64Q,2017-09-25,The have the best Posole in town!!! Hands down! Reminds me of my mom's posole back in Mexico! The food is so authentic and taste home cooked!,0
oJ0fQBhVFeWcNjOQv2b6KQ,1JtpcHELRrSDoWS80WtzuQ,2016-01-06,Excellent service and great food.,0
plUxQaoTDXe7BPam9rNRgA,hCBKnwAKN0hcu6OTzuCAEw,2013-02-14,"special right now for vday, buy 4 get 2 free!!!",1
yKSQMO9mUYP9y5OvFGKRLg,k_GGJVCFNk3QIeIe6wkKzg,2016-04-24,Nice place and good food for the price. Good customer service as well,0
26jYcdFR5oLqKDKpTH0JIQ,4-Bk1gcpGPWQSVetVjjT5g,2017-06-24,Yes please! The charbroiled oysters are amazing!,0
DAn7drLq36AJlH9wagcA_Q,r865NeiP-94XA39ELBmagw,2012-03-24,Great little spot.,0
l8Js8v-5wjAmIRau62A7Ng,kULau64pX05OkAEmNoV4lA,2017-06-25,"Friendly people, great drinks!",0
PwbeSKSCBnqXJlAxEaUrnA,-nmTwBe8ITqGPNoImxWCLg,2013-02-06,Best Mexican in Nashville,0
czCtjXVP-NT8yemsQv2KsA,J47DVcF22G5ujmKVM4pcpw,2012-10-06,Tuna with pepper jack is my fav!,0
AMwP9S9cnPWt3lrNOagtjw,qOAYy-WGn54j7LyiqKU-OQ,2012-01-07,Dinner!!!,0
ELi2PNGWVVIdBJSJbhQCtQ,6KqbwRwu-6GCOCy05lE5Kw,2014-04-01,Going with a family meal is easy on the budget,0
X-ZgevJi7i3wf0RjsBLG1w,b7WeBJjMDtAFzsSKhyO-Xw,2011-12-29,Holy Frenchulatta!  This thing is HUGE!,0
3ZV1zaRKJg-xSiZU3DZ3XA,A1wbOetCB-E6Om4WuLJS4Q,2013-08-31,"Seeing ""Worlds End""",0
DgDd0A3nI-mMi35jZIlyxg,RmInqW-kyKO_H9o9-FMrOA,2014-03-27,Nice bar and good food great addition to Mayfair!,0
HXGaZ0lcx_MSyku18pYa5w,rBeKFxV0PJ-wXMjaEa8G5A,2017-11-30,Check out the Growler and Tasting Bar at the very back of the store! They also have some very unique and cool growlers to purchase.,0
_qq5pWEQ3bY_tRHX-TEktA,qSIPtc3yf1CrVP_BV1epkQ,2016-08-22,"Needs to be cleaned up
Nice salad bar
I was hoping for excellence but only average",0
_m0mp3Wjcteysto6azQ9iA,bNnBwW5kNO77KTgMeVhxKg,2017-04-03,"Great ""sunset"" happy hour menu!",0
36errPrStuKMvkDayyfcMw,nQpgkgFfZSPZNtvA1jjRZg,2017-06-19,"Tried a ham ""diablo"" today and did not enjoy it. I love hot & spicy  food but the diablo really didn't work for me.
I like the theory of spicy meats and spiced up ""hot""  cheese, but spiced up with too much crushed red peppers.
In my opinion this didn't work, way too much crushed red pepper, should have taken a pic, but trust me it was way over seasoned. My eyes were tearing it was so hot , usually that's a good thing but it was all due to too much crushed red pepper.",0
2zSQu6_cLgWAVbZ2LbSLBA,jPRDnnoCvJi2plYWWAoOcw,2011-04-15,Lunch with my girls,0
wL_5DIYA06jXzqV3FMhfBg,CYkNedtMlfC8HQ3VBwQCOg,2011-04-10,Patio + limonata: perfect for a beautiful day like this!,0
hhper8vIQRHpEZRufltj1Q,kZFPKu-N0vTcy0Oc6rmG7Q,2012-11-04,"Awesome music and dancing, ALWAYS",0
y3LlrItb8nrzMYYiqQee3g,CjIpmIHt8Ue14czGQo98cQ,2011-05-23,Aids,0
98UbvTQAixUEdLzz0XZdhQ,AmM4Lfk15XfqRGCINWgkOQ,2011-04-21,Yelp event!,0
jgcQGltZISMAwzo10XOjOw,Ys4QMXlm9wvZIyHIZz2XcA,2017-10-01,This place is dangerous. Won't return.,0
WIeAfvm5pcjtcWo7DdQeWA,JOrDiXIgpb0sjtd7Cr3CdA,2013-09-06,Scared for my first Brazilian!,0
KZ_tf9WUhWXer6BBvXmOvg,7dBhV-vb0Yi_yf5--Hk6oA,2016-11-14,Seems to have changed since last going 9 months ago. This time I had great service!,0
ltBBYdNzkeKdCNPDAsxwAA,njcXFGqIuSp-_joP42MhxA,2011-08-20,The kids are eating...it's a miracle...,0
Y0e1ZZZlfHtB7GBtAZkglQ,JiUmz7l4rNz4-YmOj13i9g,2014-06-28,Their cafe com leche is made with a lot of sugar.,0
_RrnPiGbb4YY4WnBBZP_gQ,Y5-FqLnqIQPtLid8wOJ0-Q,2013-06-07,"What's Hecuba To Me, or Me To Hecuba? I Know The Difference Between A Hawk And A Handsaw!",0
TZG_XV9u4xgE56s0otXEag,_YqknhseJ6yjtS1g0D4Vwg,2015-02-10,Huge menu like cheesecake factory.  Beer not so great.  Double ipa not flavorful,0
PdSUxhrccDy6MaJ4_zd8YA,ie9VaHvAaQgjMJP3Gn-AQQ,2012-01-21,No fries until after 8 on show nights...,0
TWLH8nel96VXhKsuZ-R4sQ,5Rm2ljSz6fFpshjM3Yr0qg,2012-08-11,Happy birthday Matt!!,0
XcijfFEBsmdnUm0o-t9c3A,2EFP4V-WIFi5JTzG8aKZWg,2013-06-17,Been coming here for years and it is always great.   The kids and I had caricatures drawn - made for a nice Father's Day bonus!,0
6ewV-e7-39oqYUq3yZuIyw,WFP-b1Aep71xjS3TiGEC2Q,2015-09-07,Spicy tofu = AMAZING. Pancakes are nothing special - dont get them,0
HFq60sdhRCUcauMDVy3Zdg,Oi1qbcz2m2SnwUeztGYcnQ,2011-10-06,Really good sight lines to the TVs from the bar!,0
YcP6XiXITpQY-RvL-McTOA,fr1Hz2acAb3OaL3l6DyKNg,2016-01-29,The bakery items are fresh. Love the chicken pie. Fluffy crush.,0
ZewrmVIdr77Kinj-njv6RQ,HAApeWFR7aBy0OGT2Y4Qvg,2016-08-20,Addictive!   Hot cookies that taste amazing. Not much more to say!,0
L0f3ETO9ZyVF6_tdpE0OMg,xOUFQeWfWZmbz8thm3YGYQ,2016-12-07,Been around for years.. Very old lady clothing!,0
04o5yH6y_49RkLuEaiW5mg,GSVmJja9_1mjlfNgv6nOjg,2012-06-03,Call ahead or be prepared to wait. And I do mean WAIT!!! Take mine and everyone else's advice...CALL AHEAD!!! I'm gonna post a pic of the menu so nobody else has to go through this.,0
KqF1W-GxTAnOZtcMNS5Wiw,5Y5KbsI5buMcNh2hTFaRpA,2013-05-13,Worth crawling out of the loft... Special Member Screening of Samsara in digital!,0
sBWuDgCSx9j-sRVhikx6nw,_itxaZHCuCqOh7V6PN1IDA,2012-03-18,"Irish Wind Symphony doing ""Wearing of the Green"".",0
i1WPpsuD5gyLppyB71vv6A,CJXkxjoV4VbJ3fagz2ZnqQ,2014-08-27,Try the Buttermilk Fried Chicken entree!,0
9GdGe93oLy8MTtmEsfmgEg,NdgK4UpqO6kHujsnBac1Cg,2010-12-31,Great drinks and food!,0
44klPO-2HedNmQc-LMg5jQ,zWC1npRbmWO2bZRt2fYgfw,2012-01-15,Barbacoa tacos,0
W06QBC9vkxA5CVBNVrOMRA,bYsekCu4TA5ddPiQXvrxiw,2014-09-17,Wings are great!  Service is slow.,0
di2U_tMQlkgqwblvjdcXcQ,Nxr5C4m0edwetAeRUacP6A,2012-07-27,You must try the muffins! All made in house and sinfully good!,0
Myn542cPQ19wgoFWGKM-Lg,nx4U9UGA9aUyUrrtUR91zw,2016-07-31,Great food eating in or taking out!,0
CgiwCrXs3Ggu9eKFPIgjtA,a47Dd7jhea8FQ16io1KN2A,2014-03-28,Best seafood in the area!,0
_jcvEAM75TohIesGW6iLWw,40gJO39JTmk5sYP3Clifbg,2016-07-31,The best bakery in the Ardmore area.,0
wWoX5l58K8YTokEWRcFstw,ALNUwFXAHXmFeQ9V2gCTfA,2013-08-24,"Never have a bad experience here. Fast, friendly and accurate.",0
2KIDQyTh-HzLxOUEDqtDBg,kgCp_FX8BVID_zlkF-JQog,2013-02-06,Amazing! Great coffee and cakes... So many options. I true Italian experience! Deff a must try!,0
9C_aBq9VqoRF94N1TwjnQQ,NPVBG1EIwDpRS26qbvWRHg,2011-10-22,got $50 in Kohl's cash--I'm rich beotch!,0
NhQYQXzaNQLRD_1koidAPA,Nxr5C4m0edwetAeRUacP6A,2017-03-10,Our Place is now open 24 hours continuous!,0
9A5Gw0At6so0x-vWM0_JZw,0jG8jIMK_61QovBdCiA_2Q,2017-03-26,My favorite!!!,0
11zDCUJyST50gMR4xVeAhg,8M4_nA8e9VacrirvCwrl8Q,2016-05-24,Pretty much the same menu as SK Noodle. West Lake beef soup as an appetizer is new.,0
ga3gRASr7Jc_WK--EtsjKg,PLOYtrCMUFPHQe2IbYAd5g,2015-09-29,"There is a big sign here that says ""Eat More Chili"" - seems like bad advice for people who will boarding a plane soon",0
lkC8Y4BVss1kk_qIzUunQQ,-eqBL3ThJ75YoJ8cvcRSaw,2014-06-07,Ask about their classes!,0
2sxydsoJhSPTsfcF0wIVqg,nu3E6U3cWcvk9vEBplErog,2017-06-14,Ashley is the waitress to have! If you're lucky enough to be there when she is working so to sit in her section. She's the best!,0
pNu5bd9aL3jcJClfdQ86MQ,bAHWrD26yuPuD16c5mRp2Q,2013-06-16,"The food is good. That's the only positive thing I can say a the dining experience was not pleasant.   We had a reservation and were seated on time but we had to make two trips to the hostess stand and wait twenty minutes before we a server came with water.   We waited another twenty minutes before our appetizer came.   We ordered an eggplant spread that could've been brought put much sooner which would have been a nice effort towards service recovery. 

Life is too short to waste it at Momos.",0
Bxmhm659VqrQYHc0hiku5w,JnSlKs__M6IL_r_yet1_9g,2016-12-18,Love there pizza!!!!!,0
sbAzxoahA_cu6UfRjL8VZQ,jpx_StWgnkrTwC_eIVAaPQ,2012-10-09,Don't feel like cooking? Try a turkey!,0
Y-JwO5yETnBEAXchodyMhw,VTHNbsEN_tmd7_--2Wv6LQ,2013-06-30,Fantastic coffee and tea selection.,0
v4S374WpOOhojqpto-AaAA,wM7G2F5HKi62yvO-HM51zQ,2016-12-15,"Egg nog creme caramel ""flan"" with sugar cranberries, pistachios, & nutmeg = one of he best desserts I've EVER had! - And I love dessert :-) :-)",0
47OfnYwhB3NTM8Tx_sNnbw,9P9udGjQeF1TBhCCcBHTIQ,2012-05-18,I'm here!!!'  I feel like I'm in San francisco !!! Nice modern Restrant let's see taste!!,0
ReV4Q3rEJ8neicQPc6pC0w,IcTmfxippgNv3H2qXVF76Q,2018-03-29,"Nice cocktails, nice food, nice location!",0
EIeDtIG5WoD9Fv2ppF3Y-A,8WWtZ-EEKBWiElYEZLaOmA,2013-03-02,Turkey club gyro with pasta salad. The bacon and pesto mayo combination is remarkable.,0
eQa7PB6VhomV_DTjCw1B9A,qKeKeKb2PorJ9P3E41Z42A,2013-03-04,Quality Coffee! A local Starbucks alternative,0
8kUh6TROemLfbVR_ewVVLg,CHeMEder5ijEoCPLWjto_Q,2011-12-29,"Well today I started with the shrimp and chicken shrimp rolls, they were great specialy the peanut sauce...them I moved to the soup.",0
Dv1SSVUWj1qmvAaSuRiCdg,Um5bfs5DH6eizgjH3xZsvg,2014-03-14,Best brunch in the Clearwater area. Come and catch some of the best female illusionists in the area. Don't forget to tip!!,0
S2n_06z4lGLZfdJ53XAXQQ,5Y5KbsI5buMcNh2hTFaRpA,2012-10-11,Beautiful spot. Off street meter parking or valet available!,0
ygZF2j3FyHjEhzxsknOJdA,GJv1yf_IhUZqpDjFr86DmA,2011-07-14,"They have Blueberry Stoli! Also, $10 minimum on credit cards.",0
_NsxUap80lyr77Js1cl2cw,c6BhxIpDx2ac68M_M3Hivg,2010-02-02,"A good place for a casual bite, mostly 40+ crowd, somewhat overpriced.",0
_-otZU2dbPrEZyaVSMmvDg,gQSMov4ZEXnlyWHNhGi3bA,2014-06-08,Great gilato charming courtyard comfy set ng.,0
H_hPq97IKbyUJRfORKCzWw,R_ge--Kz3jRuJ_dQmyTgHg,2016-08-05,"If you fill out their survey after purchase, you can get $10 off your next purchase.",0
c1796ELgtG7Q6_sfY9t2gA,kw4SWnWOc6ZE3ytUeytUbA,2011-04-26,Kobe beef buger single patty only 10.99!,0
5Cg_RL5iUDkVIfNkomDuug,KXX_KFF_TS2cKrg2_2RfSA,2012-07-24,Gluten-free bakery!,0
7MgH7P0IYBI7Vq34JZm2Zw,juigu8XxwzLAeikeBzULbg,2012-10-20,The source for Siggi Icelandic skyr,0
g1ilXJRmG8GPQvm9_-izsw,acsgklztOz0MzucAeiTcuw,2012-10-22,This business is closed.,0
XZRpH6YkgikZDB_z_-z7rw,1bjo-xG3tKF5rQjRx5zW4Q,2015-12-30,"The richest, most divine fresh heavy cream comes from Tanner's.   With a balloon whisk, I hand-beat this cream into decadent Creme Chantilly in less than two minutes.   Left to his own devices, BAE would consume this whipped cream by the bowlful.",0
Cb139csZ2NpayGHMZOPTNA,oYn4yU4hI8w9vMQkR9bx1w,2011-07-27,Nelson at the liquor store is great.  Friendly and helpful.,0
L5ka10d-0Al6l95nU8Kf8Q,Q3Ht1BJCC7z3jvD9J7IuwA,2010-02-14,Lunch specials are great.,0
K8O71Tb6xcza0g1MU608ag,LVqnhzyoBKV7byAOQDUQUQ,2012-07-30,Went there today and learned that they are renewing their liquor license. I asked when they would be serving alcohol again and the waiter said to call and ask mid August. Just a heads up.,0
Bp2AWqJLBJoBjBwh85rDAw,J6IDQGRBRudamZmvYR9BUw,2014-03-13,Dude this casino is a rip off.,0
vN6v8m4DO45Z4pp8yxxF_w,prai-3PY4t4DX7l9R9Ek3Q,2017-06-12,I love to get carrot juice with ginger added- makes you feel alive after a night out!,0
cGX-1IUwXOjkUqZbkKYcjw,N6wTetIhpPgxnm1aoiil9g,2014-03-22,Great place. Go. Like now. Right now. What are you waiting for? GO ! ! ! NOW!,0
dUctvEfHQccW_uxtRup2QQ,qstlyTHlGnn4aYUc0nO9Cw,2017-03-19,Sushi took forever to arrive. Food was ok.,0
CWFEuPam8fZyYcjLJRSd-w,SBTYIB_aofIjVkNkDx_e3g,2017-03-16,Love this place and would say its one of the beat close to home !,0
hkh5iyDeGLNhu-JUQFRE1Q,x17KVncU9HkfXGjMdPXqtQ,2013-02-09,Royal,0
QWF_PoD4PthsYsq2Tk0GEQ,QD9xhB-261YIQIFI5sRBtQ,2015-12-25,"Amazing food in such a small location.
Always hot and fresh.
Delivery is always quick",0
S21eEzfi7Nrk8FKfhKEB5A,_glAw6QBmPyw5OLwc2UIIQ,2016-08-21,Friendly staff. Good selection of both ice cream and yogurt.,0
S8ZFYEgMejpChID8tzKo9A,z67oNAZR_uHG84k3Dntckg,2010-12-23,Gondi,0
jziRKhtHxeJPAPWS21jRYw,o2iirO07Fml8NpmwD0NIDg,2012-05-25,Lunch with ma work peeps:),0
gbHJ5v1TVJxQjzmGxeDpUg,IvzBt2wRWu5nMjL23vuh9Q,2015-09-20,One question... When was the last time the Health Department inspected this place??? Kitchen looked down right filthy!,0
sp9NzknqMGaD1xxQECbDfQ,Jh2zvtA-POkxvziWgNPjIw,2016-01-23,Very pleasantthe comfortable cha*93rd and ceilhg tv's abovemake for a com#u elaxed experience9 a great amazingly eff*cient g g=eat hours,0
yRI3Sp1vn5X3g8auuClWlw,1l-RA6oeyj3MbEQnKlAjSw,2014-06-28,"Very relaxing, beach view; what more can one ask for ;)",0
b7V_5q22_eTeHlYzq1bpFw,8oRlkM2HT9pXFLkdwBzxkw,2013-05-30,I had the catfish poboy. The fish was fresh and everything was hot; even though they were closing in less than 30 minutes. Can't wait until I can sample the menu more.,0
q0Q-ohZp8iV9OY-gkNPPwg,sNijCw9zDFGuQVkF7XoO-w,2017-06-25,Good Italian restaurant with more than just the typical Italian-American fare.,0
WB-eQAgw88fbr15eY761CA,NCK5nbNOxDD-730AHYdt1Q,2012-10-09,Always ask Spartaco for the evening's specials,0
QJfM8uRNy6KHhj6kIatzmg,60RKNAZwY5EUooJf624aKw,2015-05-30,True fresh squeezed OJ (and other juices) are available! Delicious!,0
y4wHN6CBd0se-QNwMdSM0A,viWkK6--5ChiN3hlZ8XqTg,2012-01-04,Coke Zero on tap!,0
C7WUvmGAz_t4FE_ycOPGUA,alUlVVMx9NtfrvK4xAQy2w,2015-09-06,Try the in house eye of round at the deli. Sliced on the thicker side it makes a killer cold steak sandwich.,1
XMGNjPd2qo6Lo1mXW8OlGA,gWpFGQZwJPlF6GeSv7E3qw,2013-12-01,"Awesome service! 
Great food.
Decent value",0
cp5fYxa66L0tkNGkzQheKg,3L38ANdK969R4QpRVoJqtw,2011-10-15,"Hot dog! Best selection in town, home style fries, good fries pickles.  Super friendly people.  Eat here!",0
X-XEau6W1kS9Zpo3nJmS4w,eTvp_hYnsrI5-ow_sQ31_g,2014-03-15,"Gas for $2.27. Inside, samples galore.",0
wl7rFbvRUstwyB2vRDW6IQ,y34g-mvZ74Qad_B5FQbboQ,2016-08-10,Just enjoy the very best ! Filet,0
ks8n2yxBb-rYnPT_HsKZeA,792_F-IsbnxQlX-fSvedcA,2014-09-24,Nothing like watching Bollywood movies with lunch!,0
krQnLL-V7I__Bhm_xyJaWg,gcgeV3iJ-Wjebh3ywapfeg,2014-09-06,now open,0
7ysGqp5Wq1X51QVoPd8J3w,RI9MqHrVqzZ0AgSXlGvx5A,2015-09-15,This is going to be my new favorite nail spa.,0
QHWYlmVbLC3K6eglWoHVvA,4Sd5045-iejXFt89mevfcw,2014-03-14,"Great food, large servings, good service!  The Bacon appetizer was da BOMB!!  We went on our first date and the staff seemed to have picked up on that, they allowed us to sit and talk for a while after they locked up!  We keep going back and are never disappointed.",0
_ab50qdWOk0DdB6XOrBitw,pz4_nkRR-WOHb3L-_FJn9Q,2012-03-14,As a solitary diner I got to bypass the 250 people on sidewalk waiting for tables.  Miss my wife though!,0
UOiqYBdIPRrMm-lnEbbjBg,lEAs-y7lOJyvXz7QKrzjMg,2011-05-14,1st time here - seems like a cool place to hang have a cup of your favorite drink!,0
5xokROlB8Zo5T-_qbHzsrQ,TWDHHv7fZZvD78dGwNz2UQ,2013-12-19,The best cup of coffee in Tampa,0
5ue5s7yFGjQ_CjeVGGhPFg,2M5nrxf_CBlu-y0lKoqGhQ,2016-02-09,https://www.instagram.com/p/BBWiXEtCtcw/,0
iJTEN4bk3VJV-evvrxx_HA,W3KWY_RhPQOw-SoiWXbuKA,2011-01-01,5 exceptional courses at Big Fork for New Year's....yay!,0
Sdial8c9KUdPRfE-2z2qHA,UMC2dKiLVhfGSvHX8QQeOg,2012-03-14,16 dollar per person walk weekdays,0
NnlXgLZ93KPj1wYSiqjyIg,KAzW8R2T9IATfCg4g98RKg,2014-06-14,great basic menu choice cooked to perfection. the mushroom chops are awesome,0
X549OE6CAB7v9bB_BuaTDA,k9Mvnw4aglONCaS5cBKQnw,2011-07-19,Chicago dogs!,0
zbaBwAo-UGWZPTvbJVV9Iw,KcNnkLL0OuFmEbwA3ZEHUg,2012-05-20,For the money not a bad choice.,0
8FALz8g6oaTca0ufiUuF6w,G0Mu95b3NXx3EO7gw6B1Zw,2011-10-01,Great specials during the game! :) wings are in my future....,0
7UnMu-eR7pBpG05wfrhXvw,kGJg_kMhn1RjgqIJPJr_VA,2017-06-17,Free admission on Sundays for Louisiana residents.,0
MxbdVt4x3F1OCZA93PKdiw,5ElcsWZ6ZvESnHclkLwKAQ,2016-04-22,"Good food, really loud hard to carry on a conversation.",0
WDOjluN4QeTnjt4E6DmIYQ,ltKkkVz-iLL-KiSEG3TsKA,2017-07-01,And TAMALES !!!! The most amazingingly awesome tamales ! $8 for 6 and yum !!,0
d-5kMts7CzenaPgDzesQDg,sUzgjFFqfh-exTWgpguzyg,2013-12-30,I love delivery,0
UakVMT3xrpbFB2pHdxPjnw,tslp3KJf3tATFHJnFzeyVA,2012-10-13,This is the undisputed breakfast champion on Dunedin. How is it that gay restaurants are so good.,1
