business_id,name,address,city,state,postal_code,latitude,longitude,is_open,categories,review_count,stars,effective_date,expiry_date,current_flag
sB45WFgysT617bKWP_WJwA,Budweiser Brewery Experience,1200 Lynch St,Saint Louis,MO,63118,38.6001971,-90.2135377,true,"Bars, Beer Gardens, Food, Breweries, Nightlife, Tours, Pubs, Wine Tours, Beer Tours, Hotels & Travel",605,4.5,2025-02-24,9999-12-31,true
Fk1xpM7fjqEJ4paqk5ZFSg,Jamba Juice,"13601 W Mcmillan Rd, Ste 103",Boise,ID,83713,43.6478323,-116.3520706,false,"Juice Bars & Smoothies, Food",19,3,2025-02-24,9999-12-31,true
4dVrWc4Nhuw9apfk9BWEcA,Walmart Supercenter,41232 US Hwy 19 N,Tarpon Springs,FL,34689,28.1477204,-82.7425681,true,"Grocery, Food, Shopping, Fashion, Drugstores, Department Stores, Discount Store, Electronics",29,2,2025-02-24,9999-12-31,true
xfmkEGiIERBaBMLhw-dTCg,Walmart Vision & Glasses,1675 S Christopher Columbus Blvd,Philadelphia,PA,19148,39.9198090864,-75.157802746,true,"Eyewear & Opticians, Shopping",6,4.5,2025-02-24,9999-12-31,true
NTf_U8kYu9PAE2cZGJqtJg,Mirror Lake Community Library,280 5th St N,St. Petersburg,FL,33701,27.7747314,-82.6402836,true,"Public Services & Government, Libraries",6,3.5,2025-02-24,9999-12-31,true
kk_oEw1j3xQ-cJaAII8A0Q,Giant Food Store,1760 Dekalb Pike,Blue Bell,PA,19422,40.1490655,-75.3060284,true,"Grocery, Food",29,3,2025-02-24,9999-12-31,true
RXpADfOCZBGi82-CGxYdsw,Monogram Express,2109 Veterans Memorial Blvd,Metairie,LA,70002,30.0032388544,-90.146487573,true,"Flowers & Gifts, Embroidery & Crochet, Uniforms, Arts & Crafts, Home & Garden, Shopping, Gift Shops, Home Decor",8,4.5,2025-02-24,9999-12-31,true
qFX8IdomeBVhDPCSyz2aRg,Nashville Delivers,6591 Bluff Rd,Brentwood,TN,37027,36.002397,-86.7023814,true,"Couriers & Delivery Services, Local Services, Food, Food Delivery Services",7,3.5,2025-02-24,9999-12-31,true
bYjnX_J1bHZob10DoSFkqQ,Tinkle Belle Diaper Service,,Santa Barbara,CA,93101,34.420334,-119.7107494,true,"Parenting Classes, Maternity Wear, Fashion, Education, Specialty Schools, Local Services, Home Services, Laundry Services, Child Care & Day Care, Shopping, Baby Gear & Furniture",17,5,2025-02-24,9999-12-31,true
luGY5CJlb4CJ3LrBcSXMPA,Desert Design Center,4146 E Speedway Blvd,Tucson,AZ,85712,32.2358661,-110.9036755,true,"Furniture Stores, Shopping, Home & Garden",5,3,2025-02-24,9999-12-31,true
VZzivJEbmHItOxNXJB3SpA,Subway,"330 Franklin Rd, Ste 900-d",Brentwood,TN,37027,36.0263631408,-86.7894728157,true,"Sandwiches, Fast Food, Restaurants",14,2.5,2025-02-24,9999-12-31,true
iPSPcprSnkLOuL1Ns8UZZA,Pete's Barber Shop,1209 N 29th St,Philadelphia,PA,19121,39.9748805,-75.1832618,true,"Barbers, Beauty & Spas",12,4.5,2025-02-24,9999-12-31,true
Q3kQYhkYxSRyYyeBgtk--A,Cook's Glass & Mirror,5703 W Morris St,Indianapolis,IN,46241,39.7500892,-86.2575225,true,"Home Services, Glass & Mirrors, Door Sales/Installation",5,5,2025-02-24,9999-12-31,true
wEfK2HIYNzkA1QYfUjHBaw,Leslie's,"7955 E Broadway Blvd, Ste 147",Tucson,AZ,85710,32.2215422,-110.8221011,true,"Hardware Stores, Home Services, Hot Tub & Pool, Pool & Hot Tub Service, Home & Garden, Shopping",15,2.5,2025-02-24,9999-12-31,true
anLQj9AM8vjbcLSIE0iUgg,Papa Murphy's,"7250 North La Cholla, Suite 186",Tucson,AZ,85741,32.3385723,-111.0107602,true,"Pizza, Restaurants",22,4,2025-02-24,9999-12-31,true
BVo_36t3z7vfXp3XGgJkOg,Sears Auto Center,4400 Veterans Memorial Blvd,Metairie,LA,70006,30.0042804,-90.1813221,false,"Tires, Auto Repair, Oil Change Stations, Automotive",37,1.5,2025-02-24,9999-12-31,true
P8brGDYVWjeW9GrKixH0yQ,Laser Spine Institute,5332 Avion Park Dr,Tampa,FL,33607,27.9586132,-82.5325949,false,"Medical Centers, Doctors, Diagnostic Services, Health & Medical, Orthopedists, Spine Surgeons, Diagnostic Imaging",36,3,2025-02-24,9999-12-31,true
Cdytv_YhJO0W0Ab8t2xLtg,Nipper's Pub,1205 Delsea Dr,Woodbury,NJ,08096,39.8444681,-75.1248703,true,"Nightlife, Chicken Wings, Pubs, Bars, American (Traditional), Restaurants",29,3.5,2025-02-24,9999-12-31,true
3BJxm-HnvzdwD1zjmSbmyQ,Golden Chopstick Chinese Restaurant,1800 Spring Garden St,Philadelphia,PA,19130,39.963077709,-75.1680274529,true,"Restaurants, Chinese",137,3,2025-02-24,9999-12-31,true
FRYkg_JvsWU9xIXZsEZcVA,Altamura,2127 Prytania St,New Orleans,LA,70115,29.9333877563,-90.079498291,false,"Cocktail Bars, Italian, Nightlife, Seafood, Bars, Restaurants",27,3.5,2025-02-24,9999-12-31,true
9C2rpb56aQvW0ViZHK9sPw,Home Plate Sports Pub,4880 E 22nd St,Tucson,AZ,85711,32.206315,-110.887843,true,"Bars, Restaurants, Sports Bars, Nightlife",56,3.5,2025-02-24,9999-12-31,true
k0yyD71s2F2eEKWRdkZ6jA,Cold Stone Creamery,"55 S Raceway Rd, Ste 400",Indianapolis,IN,46231,39.7628744,-86.3257127,true,"Custom Cakes, Food, Desserts, Cupcakes, Ice Cream & Frozen Yogurt",19,3,2025-02-24,9999-12-31,true
dM5OKNzk9AL2aiq-fV-SYg,Walmart Supercenter,400 W Northfield Dr,Brownsburg,IN,46112,39.8591499,-86.3964221,true,"Discount Store, Department Stores, Food, Drugstores, Shopping, Grocery, Fashion, Mobile Phones",14,1.5,2025-02-24,9999-12-31,true
qdYfHRsZdcz4Bun4f9Ijaw,Norristown Car Wash,10 E Germantown Pike,Norristown,PA,19401,40.140914,-75.3123146,true,"Car Wash, Auto Detailing, Automotive",8,2,2025-02-24,9999-12-31,true
Y6t4pnKm5LF8y5ChHA27ow,Meineke Car Care Center,2632 Land O Lakes Blvd,Land O Lakes,FL,34639,28.1961683557,-82.464425454,true,"Auto Repair, Automotive, Tires, Oil Change Stations",27,4.5,2025-02-24,9999-12-31,true
E_kLUlU60fzoZYAOxbH_3w,Pain Institute of Southern Arizona,"4582 N 1st Ave, Ste 170",Tucson,AZ,85718,32.2891826,-110.9572299,true,"Pain Management, Doctors, Health & Medical, Osteopathic Physicians",43,2.5,2025-02-24,9999-12-31,true
txiXR1YfMyk-5S4ZzOVIhQ,Advance Financial,2845 Lebanon Pike,Nashville,TN,37214,36.1676590439,-86.6582959,true,"Title Loans, Installment Loans, Financial Services, Check Cashing/Pay-day Loans",7,2,2025-02-24,9999-12-31,true
0vCsslN-TYnDeOSNT4rIfg,Whole Foods Market,14598 Clay Terrace Blvd,Carmel,IN,46032,39.999084,-86.131076,true,"Food, Organic Stores, Specialty Food, Health Markets, Grocery",44,3.5,2025-02-24,9999-12-31,true
zFvqulgAYOpSG2t1v8AZ-w,The Cake Drip,1625 W Snow Cir,Tampa,FL,33606,27.935753,-82.4764699,true,"Desserts, Do-It-Yourself Food, Food, Patisserie/Cake Shop",40,4,2025-02-24,9999-12-31,true
SZU9c8V2GuREDN5KgyHFJw,Santa Barbara Shellfish Company,230 Stearns Wharf,Santa Barbara,CA,93101,34.4087147,-119.6850187,true,"Live/Raw Food, Restaurants, Seafood, Beer Bar, Beer, Wine & Spirits, Bars, Food, Nightlife",2404,4,2025-02-24,9999-12-31,true
GWGXTKR0Fhdvzf_isDqJug,"David Gower, Jr.  - Coldwell Banker Preferred","325 Chestnut St, Ste 1300",Philadelphia,PA,19106,39.9490268625,-75.1471895999,true,"Real Estate, Home Services, Real Estate Agents",17,5,2025-02-24,9999-12-31,true
-aeZuatjCDMV1X4gCTz9Ug,David Thomas Trailways,14005 McNulty Rd,Philadelphia,PA,19154,40.1064092,-74.9739371,true,"Buses, Transportation, Bus Tours, Hotels & Travel, Travel Agents, Travel Services, Airport Shuttles, Tours, Public Transportation",6,4.5,2025-02-24,9999-12-31,true
PYW8Buz8S8LpjIe6mZTAcw,Payless Liquors,954 N State Rd 135,Greenwood,IN,46143,39.632279734,-86.158674289,true,"Food, Beer, Wine & Spirits",13,3.5,2025-02-24,9999-12-31,true
Lx8ZYUJ_-3Aa8N821mN1WQ,ALM Kainan,"390 N McCarran Blvd, Ste B",Sparks,NV,89434,39.5371788,-119.7355322,false,"Restaurants, Filipino",13,4,2025-02-24,9999-12-31,true
M_THnNDHs29aylcK-JqS1A,Professional Healthcare of Pinellas,1839 Central Ave,Saint Petersburg,FL,33713,27.7713566,-82.6586115,true,"Doctors, Internal Medicine, Health & Medical",6,1.5,2025-02-24,9999-12-31,true
uCQqtYW_xc1EJRm7NyakdA,Yogurt Beach,2500 E 2nd St,Reno,NV,89595,39.523904,-119.777525,true,"Food, Desserts",12,4.5,2025-02-24,9999-12-31,true
9LLxOjEhLNcdx8i4lL6EUQ,Banfield Pet Hospital,7801 US 31 S,Indianapolis,IN,46227,39.6531323637,-86.135859,true,"Pets, Veterinarians",10,2,2025-02-24,9999-12-31,true
h-y5azB-VlQAT3m7Ff2g2Q,P's & Q's - Premium Quality,820 S St,Philadelphia,PA,19147,39.942515,-75.156468,true,"Fashion, Shopping, Men's Clothing",16,5,2025-02-24,9999-12-31,true
XHTgtBSwLnwRHzKSbea2Fg,Michael Kors,"8701 Keystone Crossing, Ste 28",Indianapolis,IN,46240,39.914404,-86.107287,true,"Shopping, Fashion",6,4,2025-02-24,9999-12-31,true
WYYdQDjx-DsCanlP0DpImQ,J Sushi,243 S 10th St,Philadelphia,PA,19107,39.9470334,-75.1574339,false,"Seafood, Restaurants, Sushi Bars, Japanese",72,4.5,2025-02-24,9999-12-31,true
U2htB9qk4hOXCdkccvvW0Q,D's Toys,"2616 Brill Rd, Ste A",Indianapolis,IN,46225,39.7291579,-86.1544775,true,"Shopping, Books, Mags, Music & Video, Toy Stores, Hobby Shops, Comic Books",5,5,2025-02-24,9999-12-31,true
aNtKyc2rr-uK5cqzY9TVQQ,Chipotle Mexican Grill,10160 Ulmerton Rd,Largo,FL,33771,27.894167,-82.779866,true,"Mexican, Fast Food, Restaurants",19,3,2025-02-24,9999-12-31,true
yv6kSKxDdZTsvHL25K-U2g,Nash Painting,471 Chestnut St,Nashville,TN,37203,36.142642,-86.7708619,true,"Painters, Home Services, Decks & Railing, Contractors, Pressure Washers",45,4.5,2025-02-24,9999-12-31,true
hUQ9Z7kQeabvhPOAQOVV1A,Rathbone Mansions,1244 Esplanade Ave,New Orleans,LA,70116,29.9670548,-90.0658282,true,"Hotels, Hotels & Travel, Bed & Breakfast, Event Planning & Services",67,3.5,2025-02-24,9999-12-31,true
t5tBd4p7BA7hNDitBUXxrw,Boise Therapeutic Massage Center,7153 W Emerald St,Boise,ID,83704,43.6119488,-116.2711098,true,"Massage, Health & Medical, Medical Spas, Beauty & Spas",68,4,2025-02-24,9999-12-31,true
oCFcoyGx2VRZ8MHXEsV8tQ,Giant Food Store,4801 Edgmont Ave,Brookhaven,PA,19015,39.877374,-75.394007,false,"Food, Grocery",10,2.5,2025-02-24,9999-12-31,true
FC6ef4rMMZKNov_-A9M6iQ,TD Bank Havertown,120 W Eagle Rd,Haverford,PA,19083,39.985661,-75.3148439,true,"Banks & Credit Unions, Financial Services",6,1.5,2025-02-24,9999-12-31,true
X_E7U2lVNEwbH_gpOBmAHQ,Cerveza Jack's,135 2nd Ave N,Nashville,TN,37201,36.162799,-86.776016,true,"Nightlife, Restaurants, Bars, Mexican",182,4,2025-02-24,9999-12-31,true
EYA514FX4H8MwvFjv2ORQA,Carsmetics,3990 Ulmerton Rd,Clearwater,FL,33762,27.8931855254,-82.6876049487,true,"Body Shops, Automotive",30,4.5,2025-02-24,9999-12-31,true
G4lRmwDHdvhZAhmtlsYYBw,Wendy's,741 Thompson Ln,Nashville,TN,37204,36.112075744,-86.7674462724,true,"Burgers, Restaurants, Fast Food",37,1.5,2025-02-24,9999-12-31,true
DTUfAthScapCGnOnnLUhPA,Stitchers' Dream,221 S Easton Rd,Glenside,PA,19038,40.0978388,-75.1558378,false,"Art Classes, Shopping, Education, Arts & Crafts, Appliances & Repair, Knitting Supplies, Art Supplies, Local Services",9,3.5,2025-02-24,9999-12-31,true
DcUDIlxFsvqPvFh8_lb4Sw,Lott's Service,"908 N Lenola Rd, Ste 3",Moorestown,NJ,08057,39.973753,-74.995949,true,"Gas Stations, Automotive, Towing",8,1.5,2025-02-24,9999-12-31,true
zs4d4DqSp5zh3HGFh-PiiQ,Something Special,107 Heady Dr,Nashville,TN,37205,36.0982798,-86.8714149,true,"Event Planning & Services, Caterers",21,2.5,2025-02-24,9999-12-31,true
BxhkoR6cscJwwex8gx31OA,Bar-B-Cutie,1787 Gallatin Pike N,Madison,TN,37115,36.296536,-86.700179,true,"Restaurants, Barbeque",40,3.5,2025-02-24,9999-12-31,true
2oxrOO3c9_mQmqM9kwEm9Q,Total Access Urgent Care,2980 Dougherty Ferry Rd,Saint Louis,MO,63021,38.568086,-90.475388,true,"Health & Medical, Urgent Care",6,3.5,2025-02-24,9999-12-31,true
Ms5xG8i4p80KSMcF3tt4ug,Sal DeForte's Ristorante,1400 Parkway Ave,Ewing,NJ,08628,40.2668877,-74.8056572,true,"Italian, Restaurants",52,4,2025-02-24,9999-12-31,true
yswijv6wP2fKbMqAiEZ0vw,Reno Bighorns,400 N Center St,Reno,NV,89501,39.5309239,-119.8122604,false,"Active Life, Basketball Courts, Stadiums & Arenas, Arts & Entertainment, Professional Sports Teams",6,5,2025-02-24,9999-12-31,true
m9ncuZp0nEVhIwu24G-HRw,CVS Pharmacy,2215 Shelby St,Indianapolis,IN,46203,39.7371,-86.1391,true,"Pharmacy, Health & Medical, Convenience Stores, Drugstores, Food, Shopping",10,2.5,2025-02-24,9999-12-31,true
QZU7TcrztBb3tXaPbVCkXg,805 Ink,1228 State St,Santa Barbara,CA,93101,34.4241297,-119.7053211,true,"Beauty & Spas, Tattoo",68,4.5,2025-02-24,9999-12-31,true
l6VYP8AxIoW6U52aDo8fXg,HMV Superstore,8882 170th Street,Edmonton,AB,T5T 4M2,53.5114948,-113.6450474,false,"Home & Garden, Music & DVDs, Fashion, Accessories, Shopping, Home Decor, Books, Mags, Music & Video, Video Game Stores",24,4,2025-02-24,9999-12-31,true
wMAxTyExktVtfyqKAfApbA,Tuffy Tire & Auto Service Center,4353 Gunn Hwy,Tampa,FL,33618,28.0458684582,-82.515059,true,"Oil Change Stations, Automotive, Tires, Auto Repair",16,4,2025-02-24,9999-12-31,true
E-nhxuu3zbt02oCj_1AFng,Selah,"510 N 7th Ave, Ste 130",Tucson,AZ,85705,32.2280919,-110.9698038,true,"Waxing, Hair Removal, Skin Care, Eyelash Service, Beauty & Spas",60,5,2025-02-24,9999-12-31,true
vvE3HVfxlx9UYctKPr0dbw,Inspired By Purpose Wellness Center & Yoga Studio,"2910 Mill St, Ste B",Reno,NV,89502,39.5174106,-119.7783471,true,"Weight Loss Centers, Health & Medical, Life Coach, Meditation Centers, Professional Services, Yoga, Active Life, Fitness & Instruction, Trainers, Nutritionists",9,4.5,2025-02-24,9999-12-31,true
JnbSkfsl_j2dUoHncBTonA,Collision XS,1416 Centreville Ave,Belleville,IL,62220,38.5022786,-90.00616971,true,"Auto Repair, Body Shops, Automotive",6,4.5,2025-02-24,9999-12-31,true
5BYQP7i7ckUlgSzX4Yhnmw,A-1 Expert Cleaning Services,34 Ring Ln,Levittown,PA,19055,40.1502639,-74.8448876,true,"Home Cleaning, Home Services, Office Cleaning, Professional Services, Window Washing",5,5,2025-02-24,9999-12-31,true
xAAhPuZ8FG6OlvAw5m1BVQ,Willard Park,1901 E Washington St,Indianapolis,IN,46201,39.7667851,-86.12748,true,"Active Life, Playgrounds, Parks, Swimming Pools",5,3.5,2025-02-24,9999-12-31,true
DfGNZQsCe9k2BxazCf0p6g,Reno Family Chiropractic,"2900 Clear Acre Ln, Ste B",Reno,NV,89512,39.5576887,-119.791299,true,"Health & Medical, Chiropractors",19,4.5,2025-02-24,9999-12-31,true
07JLsUInZr5OSiYH2XVi4g,Elegance African Hair Braiding,540 N 52nd St,Philadelphia,PA,19131,39.9690954,-75.2255953,true,"Beauty & Spas, Hair Stylists, Hair Extensions, Hair Salons",8,2,2025-02-24,9999-12-31,true
hPAmGKnDqummngSTOJN_8g,Timber Creek Park,236 Taylor Ave,Gloucester Township,NJ,08012,39.831468,-75.058986,true,"Dog Parks, Active Life, Parks",86,4.5,2025-02-24,9999-12-31,true
ORL4JE6tz3rJxVqkdKfegA,Gaylord Opryland Resort & Convention Center,2800 Opryland Dr,Nashville,TN,37214,36.2115923083,-86.6943191727,true,"Venues & Event Spaces, Performing Arts, Arts & Entertainment, Hotels & Travel, Food, Convenience Stores, American (New), Beauty & Spas, Restaurants, Museums, Event Planning & Services, Hotels, Cinema, Resorts, Day Spas",1639,3,2025-02-24,9999-12-31,true
1GnJDrpp-jyDRCptavD9RQ,Rita's Italian Ice,5004 Pennell Rd,Aston,PA,19014,39.8649175,-75.4275762,true,"Food, Ice Cream & Frozen Yogurt, Desserts, Shaved Ice",7,4,2025-02-24,9999-12-31,true
jkY8aotwcAlSHCgoZrF49w,Bay Area Appliance,904 Clearwater Largo Rd N,Largo,FL,33770,27.9251193,-82.7959877,false,"Home & Garden, Local Services, Appliances, Appliances & Repair, Shopping",5,1,2025-02-24,9999-12-31,true
YD_eZ4TaFrHYRrJVzOXHfw,Passport Health,"1034 S Brentwood Blvd, Ste 710",Saint Louis,MO,63117,38.6361966,-90.3457542,true,"Medical Centers, Health & Medical",11,1.5,2025-02-24,9999-12-31,true
P10BsKUeoeCeVoK4BS2u0w,Trust Me BBQ,8624 US Hwy 301 S,Riverview,FL,33569,27.8652573,-82.3260903,false,"Restaurants, Barbeque",29,4,2025-02-24,9999-12-31,true
7Du9oW73YcYFmXdtU5aiSg,Kinjo's Japanese Restaurant,2875 Tyrone Blvd N,Saint Petersburg,FL,33710,27.7972626,-82.7339127,false,"Japanese, Sushi Bars, Restaurants",17,3.5,2025-02-24,9999-12-31,true
h_qlv6CIXGVurFOhFQ945w,Tim Hortons,17004 111 Avenue NW,Edmonton,AB,T5S 2X1,53.5599789914,-113.6162690363,true,"Coffee & Tea, Food",6,3.5,2025-02-24,9999-12-31,true
QjV4v7q_pt7tt3K1US7IHg,PDQ Temple Terrace,5112 E Fowler Ave,Tampa,FL,33617,28.0548882706,-82.3995484,true,"Fast Food, Sandwiches, Chicken Shop, Restaurants",5,3,2025-02-24,9999-12-31,true
LGqiubTmpJ-A1L5n7dmc6g,Domino's Pizza,"1525 Lapalco Blvd, # A",Harvey,LA,70058,29.8753202,-90.045817,false,"Restaurants, Sandwiches, Pizza, Chicken Wings",14,1.5,2025-02-24,9999-12-31,true
FTFtoylMzkrzqNVSl-bkKw,Giant Food Stores,60 N 23rd St,Philadelphia,PA,19103,39.9565280024,-75.178013742,true,"Grocery, Food",19,4,2025-02-24,9999-12-31,true
59jkCUm4yHciKL1KW_1HJA,Roma Pizza & Italian Eatery,1103 Main St,Warrington,PA,18976,40.2295269733,-75.1310898382,true,"Pizza, Restaurants",25,2.5,2025-02-24,9999-12-31,true
AzwiKZjVqHOxLaYtPAx8lA,Target,2450 Shoppers Ln,Wyncote,PA,19095,40.076229,-75.155305,true,"Shopping, Department Stores, Grocery, Fashion, Food, Electronics, Furniture Stores, Home & Garden",37,2.5,2025-02-24,9999-12-31,true
yM8LlTInbQH4FwWC97lz6w,McDonald's,1919 S Jefferson,St. Louis,MO,63104,38.6124951839,-90.2219420671,true,"Fast Food, Restaurants, Food, Burgers, Coffee & Tea",100,1.5,2025-02-24,9999-12-31,true
tVdJ7CgBGAQ_nLomYXbB-Q,Cunningham Pest Control,"1125 W Chester Pike, Ste 178",Havertown,PA,19083,39.9727224,-75.3154587,true,"Wildlife Control, Local Services, Pest Control",5,5,2025-02-24,9999-12-31,true
x8KYhsxbufQiYIK-4MRzHQ,West Coast Roofing,910 S Santa Rita Ave,Tucson,AZ,85749,32.2104465,-110.9535711,true,"Apartments, Roofing, Real Estate, Home Services",13,2,2025-02-24,9999-12-31,true
3S9GYtMOYhbZl4MMPOHT0Q,The Handlebar Boise,1519 W Main St,Boise,ID,83702,43.62001,-116.21279,true,"Bars, Wine Bars, Nightlife, Beer Bar",34,4.5,2025-02-24,9999-12-31,true
znL4YrNbA2uwOQ3CchkmEA,Seaview Condominiums,14700 Gulf Blvd,Madeira Beach,FL,33708,27.798503,-82.7987502,true,"Home Services, Vacation Rentals, Real Estate, Condominiums, Hotels & Travel",8,4.5,2025-02-24,9999-12-31,true
CtMEJxpVMlNzFpB4PtFjfA,Aussie Grill,25340 Sierra Center Blvd,Lutz,FL,33559,28.192191035,-82.396367,true,"Restaurants, American (New), Burgers, Fast Food, Steakhouses",75,4,2025-02-24,9999-12-31,true
O1oZpbZNDMH_gz8DhsZCdA,Wendy's,700 E. Hunting Park,Philadelphia,PA,19124,40.012141,-75.1150148,true,"Burgers, Restaurants, Fast Food",15,1.5,2025-02-24,9999-12-31,true
vPcfJ3rm3NpdqVDod2WxLA,China Pearl,2E Summit Sq Shopping Ctr,Langhorne,PA,19047,40.2177843,-74.9265858,true,"Japanese, Chinese, Restaurants, Thai",27,1.5,2025-02-24,9999-12-31,true
HI4_NqeHMJOnMoVFNxaFyA,1-Hour Auto Glass,"2292 W Magee Rd, Ste 270",Tucson,AZ,85742,32.3475108,-111.0165608,true,"Auto Glass Services, Automotive, Windshield Installation & Repair",21,3.5,2025-02-24,9999-12-31,true
pmuuoDqNZp7518AUd-YmPA,Bagelicious - King Of Prussia,216 W Beidler Rd,King of Prussia,PA,19406,40.1124813,-75.3799748,true,"Restaurants, Bakeries, Caterers, Bagels, Food, Event Planning & Services",60,3.5,2025-02-24,9999-12-31,true
EDNYAyVc_WFhM3CD6QVD4A,Ottewell Animal Clinic,6142 90 Avenue NW,Edmonton,AB,T6B 0P2,53.525585,-113.427076,true,"Pets, Veterinarians",13,4,2025-02-24,9999-12-31,true
tyJwgMRwo21wLUsga_RkQw,Blue Water Dental Care,1820 S Arlington Ave,Reno,NV,89509,39.5062237,-119.8167371,true,"Endodontists, General Dentistry, Health & Medical, Cosmetic Dentists, Dentists",10,4,2025-02-24,9999-12-31,true
2dlQX5sP9X6Dlm1MmNOlSw,ReAnimator Coffee,1523 E Susquehanna Ave,Philadelphia,PA,19125,39.9764555,-75.1270254,true,"Food, Coffee & Tea",105,4,2025-02-24,9999-12-31,true
IYlUaKC9nICjiWdk-ShPlg,Bub's Cafe,220 2nd St SW,Carmel,IN,46032,39.976614,-86.130124,false,"Restaurants, Breakfast & Brunch",175,4,2025-02-24,9999-12-31,true
8oi1Gm7XLyK31Y3N3Wp2Ig,A & A Complete Services,,Smithton,IL,62285,38.3935,-90.0107,true,"Plumbing, Home Services",11,1,2025-02-24,9999-12-31,true
hdRtVNk-G9Ep4eaHPKXmfA,Carpet One Floor & Home,11005 N Oracle Rd,Oro Valley,AZ,85737,32.4058647729,-110.949274038,true,"Carpeting, Shopping, Home Services, Flooring, Rugs, Home & Garden",7,4,2025-02-24,9999-12-31,true
tSFXJ0GFl5iUdy021YgWLw,The Mad Griddle ,2127 E 10th St,Indianapolis,IN,46201,39.781126,-86.1241235,true,"Arts & Entertainment, Nightlife, Jazz & Blues, Restaurants, Pizza, Southern",7,5,2025-02-24,9999-12-31,true
UoKkgWmE9-c3wbWwO4VAVQ,Beaver Hill Condominium,309 Florence Ave,Jenkintown,PA,19046,40.094306,-75.1352466,true,"Real Estate, Apartments, Home Services",5,3,2025-02-24,9999-12-31,true
Nh1rc9aSeO-Y5lYmXVS6CA,Quality Inn Nashville Downtown - Stadium,303 Interstate Dr,Nashville,TN,37213,36.1688337591,-86.766910851,true,"Hotels & Travel, Event Planning & Services, Hotels",53,2,2025-02-24,9999-12-31,true
r_8FZXRkGoc5QNbTOAIftA,MDG Salon Studio,"355 Indiana Ave, Ste 100",Indianapolis,IN,46204,39.7725103235,-86.1626825258,false,"Makeup Artists, Beauty & Spas, Hair Salons, Hair Removal, Eyelash Service",85,4.5,2025-02-24,9999-12-31,true
ZU6NodDOWaabGkeNpOWdXw,530 Pub & Grill,530 Cleveland St,Clearwater,FL,33755,27.9657471097,-82.7989008,true,"American (Traditional), Restaurants, Burgers, Wraps, Sandwiches, Bars, Nightlife, Beer Bar",6,4.5,2025-02-24,9999-12-31,true
LVYAXWQB3t7tdwWteyjfhw,Option 1 Barber Shop,"5537 Sheldon Rd, Ste E",Tampa,FL,33615,27.9987001903,-82.5822531301,false,"Barbers, Beauty & Spas",16,4,2025-02-24,9999-12-31,true
mq5Z9X7yxgyApILQ11niNw,Wendy Warner- Medicine In Balance,"940 Town Center Dr, Ste F90",Langhorne,PA,19047,40.1884442241,-74.8773210502,true,"Health & Medical, Doctors, Medical Centers, Local Services, Obstetricians & Gynecologists, Naturopathic/Holistic",7,3,2025-02-24,9999-12-31,true
X0V_PdBTS_SwNxMY2795ZA,Toys R Us,5355 E Broadway Blvd,Tucson,AZ,85711,32.2226061,-110.877255,false,"Toy Stores, Shopping",12,3.5,2025-02-24,9999-12-31,true
ONUZertKOOImiyQG66Z7Tg,Zakian Rug Cleaning,4930 Parkside Ave,Philadelphia,PA,19131,39.9791075,-75.2177555,true,"Carpet Cleaning, Rugs, Shopping, Flooring, Local Services, Home Cleaning, Carpeting, Home & Garden, Home Services",26,3.5,2025-02-24,9999-12-31,true
ULReFPrCIDRbGKwP3ZsHwg,Eddie's Southtown Donuts,4701 S Kingshighway Blvd,Saint Louis,MO,63109,38.5857552,-90.2768425,true,"Donuts, Food",55,4.5,2025-02-24,9999-12-31,true
25Uww0C0wvF9CZ_3B6vWtA,Enjoy The Mountain,1 Garden St,Santa Barbara,CA,93105,34.4143420056,-119.6873324599,true,"Motorcycle Rental, Tours, Hiking, Mountain Biking, ATV Rentals/Tours, RV Rental, Hotels & Travel, Arts & Entertainment, Active Life",48,4.5,2025-02-24,9999-12-31,true
rCoWa-C7Os51GjFkCnFlVw,Rite Aid,700 Haddonfield Berlin Rd S37,Voorhees,NJ,08043,39.852159,-74.98264,true,"Drugstores, Convenience Stores, Food, Shopping",6,4.5,2025-02-24,9999-12-31,true
